cpu_id;cpu_name;manufacturer;cores_number;threads_number;min_clock_speed;max_clock_speed;memory
1660;AthlonII X3 420e;AMD;3;6;2,6;2,6;1,5
1661;Xeon E3-1290 v2;Intel;4;8;3,7;4,1;8
1662;Core i7-3770K;Intel;4;8;3,5;3,9;8
1663;Core i5-2500;Intel;4;8;3,3;3,7;6
1664;Phenom II X4 955;AMD;4;8;3,2;3,2;6
1665;Core i7-4770T;Intel;4;8;2,5;3,7;8
1666;Core i5-661;Intel;2;4;3,33;3,6;4
1667;Ryzen 5 4600GE;AMD;6;12;3,3;4,2;8
1668;Xeon E3-1220L v3;Intel;2;4;1,1;1,5;4
1669;Pentium G4400;Intel;2;4;3,3;3,3;3
1670;Athlon Gold 3150G;AMD;4;8;3,5;3,9;4
1671;Core i5-2400;Intel;4;8;3,1;3,4;6
1672;Ryzen 7 PRO 1700X;AMD;8;16;3,4;3,8;16
1673;Core i5-3470;Intel;4;8;3,2;3,6;6
1674;Xeon E3-1240 v2;Intel;4;8;3,4;3,8;8
1675;Core i5-760;Intel;4;8;2,8;3,33;8
1676;Core i5-6500T;Intel;4;8;2,5;3,1;6
1677;Xeon E3-1240;Intel;4;8;3,3;3,7;8
1678;Pentium G850;Intel;2;4;2,9;2,9;3
1679;Core i5-3450S;Intel;4;8;2,8;3,5;6
1680;Core i3-3240T;Intel;2;4;2,9;2,9;3
1681;Core i7-4771;Intel;4;8;3,5;3,9;8
1682;Xeon E3-1225 v5;Intel;4;8;3,3;3,7;8
1683;Pentium G4500;Intel;2;4;3,5;3,5;3
1684;Celeron G1820T;Intel;2;4;2,4;2,4;2
1685;Core i5-6500;Intel;4;8;3,2;3,6;6
1686;Core i7-3770S;Intel;4;8;3,1;3,9;8
1687;Core i7-3770S;Intel;4;8;3,1;3,9;8
1688;Athlon Gold PRO 3150GE;AMD;4;8;3,3;3,8;4
1689;Core i5-7500T;Intel;4;8;2,7;3,3;6
1690;Core i7-7700K;Intel;4;8;4,2;4,5;8
1691;Core i9-9900K;Intel;8;16;3,6;5;16
1692;Ryzen 3 3300X;AMD;4;8;3,8;4,3;16
1693;AthlonII X3 460;AMD;3;6;3,4;3,4;1,5
1694;Pentium G640T;Intel;2;4;2,4;2,4;3
1695;Xeon E3-1270 v3;Intel;4;8;3,5;3,9;8
1696;Xeon E3-1225;Intel;4;8;3,1;3,4;6
1697;Core i5-2380P;Intel;4;8;3,1;3,4;6
1698;Core i5-3550;Intel;4;8;3,3;3,7;6
1699;Pentium Gold G5400T;Intel;2;4;3,1;3,1;4
1700;Core i5-4440S;Intel;4;8;2,8;3,3;6
1701;Celeron G1630;Intel;2;4;2,8;2,8;2
1702;Xeon E3-1265L v2;Intel;4;8;2,5;3,5;8
1703;Xeon E3-1225 v6;Intel;4;8;3,3;3,7;8
1704;Core i7-860;Intel;4;8;2,8;3,46;8
1705;Celeron G1630;Intel;2;4;2,8;2,8;2
1706;Xeon E3-1290 v2;Intel;4;8;3,7;4,1;8
1707;Core i3-4130;Intel;2;4;3,4;3,4;3
1708;Core i5-4440;Intel;4;8;3,1;3,3;6
1709;Xeon E3-1231 V3;Intel;4;8;3,4;3,8;8
1710;Phenom II X4 650T;AMD;4;8;2,7;3,2;4
1711;AthlonII X3 450;AMD;3;6;3,2;3,2;1,5
1712;Core i3-2100T;Intel;2;4;2,5;2,5;3
1713;Core i5-4460;Intel;4;8;3,2;3,4;6
1714;Ryzen 5 3500X;AMD;6;12;3,6;4,1;32
1715;Core i3-2100T;Intel;2;4;2,5;2,5;3
1716;Core i3-7300;Intel;2;4;4;4;4
1717;Phenom II X4 970;AMD;4;8;3,5;3,5;6
1718;Pentium G2010;Intel;2;4;2,8;2,8;3
1719;Ryzen 5 3600XT;AMD;6;12;3,8;4,5;32
1720;AthlonII X3 405e;AMD;3;6;2,3;2,3;1,5
1721;Xeon E-2278GEL;Intel;8;16;2;3,9;16
1722;Core i3-7350K;Intel;2;4;4,2;4,2;4
1723;Phenom II X4 840T;AMD;4;8;2,9;3,2;6
1724;Celeron G1101;Intel;2;4;2,26;2,26;2
1725;Xeon E3-1285L v3;Intel;4;8;3,1;3,9;8
1726;PhenomII X3 B75;AMD;3;6;3;3;6
1727;Celeron G4900;Intel;2;4;3,1;3,1;2
1728;Celeron G3900;Intel;2;4;2,8;2,8;2
1729;PhenomII X3 B73;AMD;3;6;2,8;2,8;6
1730;Core i3-4360T;Intel;2;4;3,2;3,2;4
1731;Celeron G550;Intel;2;4;2,6;2,6;2
1732;Core i7-3770T;Intel;4;8;2,5;3,7;8
1733;Core i5-6400T;Intel;4;8;2,2;2,8;6
1734;AthlonII X3 425;AMD;3;6;2,7;2,7;1,5
1735;Xeon E3-1230 v3;Intel;4;8;3,3;3,7;8
1736;AthlonII X2 240e;AMD;2;4;2,8;2,8;2
1737;Ryzen 3 PRO 1200;AMD;4;8;3,1;3,4;8
1738;Core i3-3220T;Intel;2;4;2,8;2,8;3
1739;Core i5-2500K;Intel;4;8;3,3;3,7;6
1740;Ryzen 9 PRO 3900;AMD;12;24;3,1;4,3;64
1741;Celeron G440;Intel;1;2;1,6;1,6;1
1742;Core i5-4670S;Intel;4;8;3,1;3,8;6
1743;Sempron 130;AMD;1;2;2,6;2,6;0,5
1744;PRO A12-9800;AMD;4;8;3,8;4,2;2
1745;PhenomII X2 555;AMD;2;4;3,2;3,2;6
1746;Core i3-7100T;Intel;2;4;3,4;3,4;3
1747;Pentium G1820TE;Intel;2;4;2,2;2,2;2
1748;Xeon E3-1230 v6;Intel;4;8;3,5;3,9;8
1749;Core i3-560;Intel;2;4;3,33;3,33;4
1750;Ryzen 5 4600G;AMD;6;12;3,7;4,2;8
1751;AthlonII X4 605e;AMD;4;8;2,3;2,3;2
1752;Xeon E-2176G;Intel;6;12;3,7;4,7;12
1753;Xeon E3-1268L v5;Intel;4;8;2,4;3,4;8
1754;Xeon E3-1240 v2;Intel;4;8;3,4;3,8;8
1755;PRO A12-9800E;AMD;4;8;3,1;3,8;2
1756;Core i5-2550K;Intel;4;8;3,4;3,8;6
1757;Celeron G1820T;Intel;2;4;2,4;2,4;2
1758;Core i5-2450P;Intel;4;8;3,2;3,5;6
1759;Core i7-6700K;Intel;4;8;4;4,2;8
1760;Celeron G530T;Intel;2;4;2;2;2
1761;Xeon E-2176G;Intel;6;12;3,7;4,7;12
1762;Ryzen 7 3800XT;AMD;8;16;3,9;4,7;32
1763;Core i9-9900T;Intel;8;16;2,1;4,4;16
1764;Pentium G2020;Intel;2;4;2,9;2,9;3
1765;Xeon E3-1245 v5;Intel;4;8;3,5;3,9;8
1766;Core i7-8700K;Intel;6;12;3,7;4,7;12
1767;Core i3-3245;Intel;2;4;3,4;3,4;3
1768;Celeron G3920;Intel;2;4;2,9;2,9;2
1769;Core i3-4340;Intel;2;4;3,6;3,6;4
1770;Ryzen 3 PRO 2200GE;AMD;4;8;3,2;3,6;4
1771;Core i5-760;Intel;4;8;2,8;3,33;8
1772;Phenom II X6 1090T;AMD;6;12;3,2;3,6;6
1773;Pentium G3260T;Intel;2;4;2,9;2,9;3
1774;Ryzen 5 3600;AMD;6;12;3,6;4,2;32
1775;Phenom II X4 945;AMD;4;8;3;3;6
1776;Core i5-3340S;Intel;4;8;2,8;3,3;6
1777;Core i5-670;Intel;2;4;3,46;3,73;4
1778;Pentium G3240T;Intel;2;4;2,7;2,7;3
1779;Core i7-2700K;Intel;4;8;3,5;3,9;8
1780;Ryzen 9 3950X;AMD;16;32;3,5;4,7;64
1781;Xeon E-2274G;Intel;4;8;4;4,9;8
1782;Core i3-4130T;Intel;2;4;2,9;2,9;3
1783;Xeon X3440;Intel;4;8;2,53;2,93;8
1784;PhenomII X2 555;AMD;2;4;3,2;3,2;6
1785;Ryzen 7 PRO 4750GE;AMD;8;16;3,1;4,3;8
1786;PRO A12-8870;AMD;4;8;3,7;4,2;2
1787;Core i3-7101TE;Intel;2;4;3,4;3,4;3
1788;Pentium G3420;Intel;2;4;3,2;3,2;3
1789;Ryzen 5 PRO 1600;AMD;6;12;3,2;3,6;16
1790;Phenom II X4 810;AMD;4;8;2,6;2,6;4
1791;Xeon E3-1271 V3;Intel;4;8;3,6;4;8
1792;Core i5-670;Intel;2;4;3,46;3,73;4
1793;Core i5-9600T;Intel;6;12;2,3;3,9;9
1794;Core i7-6700;Intel;4;8;3,4;4;8
1795;Pentium G3420T;Intel;2;4;2,7;2,7;3
1796;AthlonII X2 280;AMD;2;4;3,6;3,6;2
1797;Xeon E3-1240;Intel;4;8;3,3;3,7;8
1798;Pentium G4620;Intel;2;4;3,7;3,7;3
1799;Ryzen 5 PRO 3400G;AMD;4;8;3,7;4,2;4
1800;Core i3-6100;Intel;2;4;3,7;3,7;3
1801;Core i7-2700K;Intel;4;8;3,5;3,9;8
1802;Core i9-9900KF;Intel;8;16;3,6;5;16
1803;Xeon E-2124G;Intel;4;8;3,4;4,5;8
1804;Xeon E3-1220L v2;Intel;2;4;2,3;3,5;3
1805;Core i7-8700;Intel;6;12;3,2;4,6;12
1806;PhenomII X2 B53;AMD;2;4;2,8;2,8;6
1807;Core i3-7300;Intel;2;4;4;4;4
1808;Ryzen 7 2700;AMD;8;16;3,2;4,1;16
1809;Ryzen 9 3900XT;AMD;12;24;3,8;4,7;64
1810;AthlonII X2 B24;AMD;2;4;3;3;2
1811;Xeon X3470;Intel;4;8;2,93;3,60;8
1812;Core i3-6300T;Intel;2;4;3,3;3,3;4
1813;Core i7-860S;Intel;4;8;2,53;3,46;8
1814;Pentium G3260;Intel;2;4;3,3;3,3;3
1815;Celeron G1610T;Intel;2;4;2,3;2,3;2
1816;PhenomII X3 B77;AMD;3;6;3,2;3,2;6
1817;AthlonII X3 460;AMD;3;6;3,4;3,4;1,5
1818;Celeron G4930;Intel;2;4;3,2;3,2;2
1819;Core i5-9600KF;Intel;6;12;3,7;4,6;9
1820;Core i5-2405S;Intel;4;8;2,5;3,3;6
1821;Xeon E3-1220L v2;Intel;2;4;2,3;3,5;3
1822;Pentium G632;Intel;2;4;2,7;2,7;3
1823;Celeron G3950;Intel;2;4;3;3;2
1824;Celeron G1840;Intel;2;4;2,8;2,8;2
1825;Ryzen 7 4700G;AMD;8;16;3,6;4,4;8
1826;Pentium Gold G5600F;Intel;2;4;3,9;3,9;4
1827;Phenom II X4 840T;AMD;4;8;2,9;3,2;6
1828;Pentium G4520;Intel;2;4;3,6;3,6;3
1829;PhenomII X3 B77;AMD;3;6;3,2;3,2;6
1830;Athlon Gold 3150G;AMD;4;8;3,5;3,9;4
1831;Core i5-4690S;Intel;4;8;3,2;3,9;6
1832;AthlonII X2 220;AMD;2;4;2,8;2,8;1
1833;Core i9-9900;Intel;8;16;3,1;5;16
1834;Athlon Gold 3150GE;AMD;4;8;3,3;3,8;4
1835;Core i5-2300;Intel;4;8;2,8;3,1;6
1836;Core i5-4570T;Intel;2;4;2,9;3,6;4
1837;Athlon Gold 3150GE;AMD;4;8;3,3;3,8;4
1838;Core i7-860;Intel;4;8;2,8;3,46;8
1839;Ryzen 7 4700G;AMD;8;16;3,6;4,4;8
1840;Core i3-7100T;Intel;2;4;3,4;3,4;3
1841;Athlon II X4 635;AMD;4;8;2,9;2,9;2
1842;AthlonII X2 265;AMD;2;4;3,3;3,3;2
1843;Core i5-4440S;Intel;4;8;2,8;3,3;6
1844;Core i3-2125;Intel;2;4;3,3;3,3;3
1845;Core i7-5775C;Intel;4;8;3,3;3,7;6
1846;AthlonII X3 415e;AMD;3;6;2,5;2,5;1,5
1847;Core i3-2120;Intel;2;4;3,3;3,3;3
1848;Xeon E3-1265L V4;Intel;4;8;2,3;3,3;6
1849;Core i5-3450;Intel;4;8;3,1;3,5;6
1850;Xeon E3-1290 v2;Intel;4;8;3,7;4,1;8
1851;AthlonII X3 460;AMD;3;6;3,4;3,4;1,5
1852;Ryzen 5 PRO 4650G;AMD;6;12;3,7;4,2;8
1853;Athlon II X4 645;AMD;4;8;3,1;3,1;2
1854;Ryzen 3 1300X;AMD;4;8;3,5;3,7;8
1855;Athlon X4 950;AMD;4;8;3,5;3,8;2
1856;Athlon 300GE;AMD;2;4;3,4;3,4;4
1857;AthlonII X2 215;AMD;2;4;2,7;2,7;1
1858;Xeon E3-1270L v4;Intel;4;8;3;3,6;6
1859;Xeon E3-1240;Intel;4;8;3,3;3,7;8
1860;Xeon E3-1230 v6;Intel;4;8;3,5;3,9;8
1861;Ryzen 5 2600X;AMD;6;12;3,6;4,2;16
1862;Ryzen 5 2600E;AMD;6;12;3,1;4;16
1863;AthlonII X2 245e;AMD;2;4;2,9;2,9;2
1864;Core i5-3350P;Intel;4;8;3,1;3,3;6
1865;Phenom II X4 B97;AMD;4;8;3,2;3,2;6
1866;Core i3-4360;Intel;2;4;3,7;3,7;4
1867;Xeon E3-1220;Intel;4;8;3,1;3,4;8
1868;Xeon E3-1240L v5;Intel;4;8;2,1;3,2;8
1869;Xeon E3-1220 v3;Intel;4;8;3,1;3,5;8
1870;PhenomII X3 B77;AMD;3;6;3,2;3,2;6
1871;Core i3-4130T;Intel;2;4;2,9;2,9;3
1872;Pentium G3250T;Intel;2;4;2,8;2,8;3
1873;Athlon II X2 260u;AMD;2;4;1,8;1,8;2
1874;Celeron G530;Intel;2;4;2,4;2,4;2
1875;A10-9700E;AMD;4;8;3;3,5;2
1876;Xeon E3-1285 v4;Intel;4;8;3,5;3,8;6
1877;Core i5-4460T;Intel;4;8;1,9;2,7;6
1878;Core i7-870;Intel;4;8;2,93;3,60;8
1879;AthlonII X2 240e;AMD;2;4;2,8;2,8;2
1880;Ryzen 5 2500X;AMD;4;8;3,6;4;8
1881;Core i9-9900;Intel;8;16;3,1;5;16
1882;Pentium G3220T;Intel;2;4;2,6;2,6;3
1883;Core i5-4460S;Intel;4;8;2,9;3,4;6
1884;Core i3-2105;Intel;2;4;3,1;3,1;3
1885;Core i5-2320;Intel;4;8;3;3,3;6
1886;Ryzen 9 3900;AMD;12;24;3,1;4,3;64
1887;Pentium G3450;Intel;2;4;3,4;3,4;3
1888;Ryzen 5 3400GE;AMD;4;8;3,3;4;4
1889;Core i5-6500;Intel;4;8;3,2;3,6;6
1890;Xeon E-2104G;Intel;4;8;3,2;3,2;8
1891;Ryzen 5 PRO 1600;AMD;6;12;3,2;3,6;16
1892;Xeon E3-1230L v3;Intel;4;8;1,8;2,8;8
1893;Xeon E3-1275;Intel;4;8;3,4;3,8;8
1894;PhenomII X2 545;AMD;2;4;3;3;6
1895;Core i5-3470T;Intel;2;4;2,9;3,6;3
1896;Athlon X4 970;AMD;4;8;3,8;4;2
1897;Ryzen 7 PRO 1700X;AMD;8;16;3,4;3,8;16
1898;AthlonII X2 260;AMD;2;4;3,2;3,2;2
1899;PhenomII X2 B55;AMD;2;4;3;3;6
1900;Xeon E3-1240;Intel;4;8;3,3;3,7;8
1901;Xeon E-2174G;Intel;4;8;3,8;4,7;8
1902;Core i5-9600K;Intel;6;12;3,7;4,6;9
1903;Ryzen 7 4700GE;AMD;8;16;3,1;4,3;8
1904;Athlon 200GE;AMD;2;4;3,2;3,2;4
1905;Pentium G3320TE;Intel;2;4;2,3;2,3;3
1906;Ryzen 3 PRO 4350GE;AMD;4;8;3,5;4;4
1907;Core i7-7700;Intel;4;8;3,6;4,2;8
1908;Core i7-3770S;Intel;4;8;3,1;3,9;8
1909;Pentium G3420T;Intel;2;4;2,7;2,7;3
1910;Ryzen 5 2600X;AMD;6;12;3,6;4,2;16
1911;Core i5-8600T;Intel;6;12;2,3;3,7;9
1912;Phenom II X4 B99;AMD;4;8;3,4;3,4;6
1913;Ryzen 3 PRO 3200G;AMD;4;8;3,6;4;4
1914;Athlon X4 950;AMD;4;8;3,5;3,8;2
1915;Pentium G4560T;Intel;2;4;2,9;2,9;3
1916;Ryzen 5 4600GE;AMD;6;12;3,3;4,2;8
1917;Athlon X4 970;AMD;4;8;3,8;4;2
1918;Xeon E3-1240 v6;Intel;4;8;3,7;4,1;8
1919;Celeron G4930;Intel;2;4;3,2;3,2;2
1920;Core i3-4170;Intel;2;4;3,7;3,7;3
1921;Xeon E3-1276 V3;Intel;4;8;3,6;4;8
1922;Xeon E-2276G;Intel;6;12;3,8;4,9;12
1923;Ryzen 9 5950X;AMD;16;32;3,4;4,9;64
1924;Core i5-4570T;Intel;2;4;2,9;3,6;4
1925;Phenom II X6 1065T;AMD;6;12;2,9;3,4;6
1926;A6-9400;AMD;2;4;3,4;3,7;1
1927;Opteron 1381;AMD;4;8;2,5;2,5;6
1928;Core i3-4340;Intel;2;4;3,6;3,6;4
1929;Xeon E3-1230;Intel;4;8;3,2;3,6;8
1930;Athlon Gold 3150G;AMD;4;8;3,5;3,9;4
1931;Core i5-9500F;Intel;6;12;3;4,4;9
1932;Xeon E3-1245 v2;Intel;4;8;3,4;3,8;8
1933;Ryzen 5 3600X;AMD;6;12;3,8;4,4;32
1934;Core i5-8400T;Intel;6;12;1,7;3,3;9
1935;Xeon E3-1286 V3;Intel;4;8;3,7;4,1;8
1936;Core i3-9100T;Intel;4;8;3,1;3,7;6
1937;Core i5-4690S;Intel;4;8;3,2;3,9;6
1938;Ryzen 5 PRO 2400GE;AMD;4;8;3,2;3,8;4
1939;Ryzen 7 1700X;AMD;8;16;3,4;3,8;16
1940;Sempron 145;AMD;1;2;2,8;2,8;1
1941;Core i7-880;Intel;4;8;3,06;3,73;8
1942;AthlonII X2 235e;AMD;2;4;2,7;2,7;2
1943;Xeon E-2136;Intel;6;12;3,3;4,5;12
1944;Core i5-3470;Intel;4;8;3,2;3,6;6
1945;Xeon E3-1265L v2;Intel;4;8;2,5;3,5;8
1946;Xeon E3-1268L v3;Intel;4;8;2,3;3,3;8
1947;Core i3-8300T;Intel;4;8;3,2;3,2;8
1948;Athlon II X4 650;AMD;4;8;3,2;3,2;2
1949;Pentium G2030T;Intel;2;4;2,6;2,6;3
1950;Core i3-6300T;Intel;2;4;3,3;3,3;4
1951;Ryzen 9 PRO 3900;AMD;12;24;3,1;4,3;64
1952;Core i3-7101TE;Intel;2;4;3,4;3,4;3
1953;Ryzen 5 3600X;AMD;6;12;3,8;4,4;32
1954;Athlon 3000G;AMD;2;4;3,5;3,5;4
1955;Core i3-8100T;Intel;4;8;3,1;3,1;6
1956;Core i7-4771;Intel;4;8;3,5;3,9;8
1957;Core i5-7400;Intel;4;8;3;3,5;6
1958;Pentium Gold G5420T;Intel;2;4;3,2;3,2;4
1959;Pentium G5500T;Intel;2;4;3,2;3,2;4
1960;AthlonII X4 610e;AMD;4;8;2,4;2,4;2
1961;Pentium G3258;Intel;2;4;3,2;3,2;3
1962;Core i5-9400F;Intel;6;12;2,9;4,1;9
1963;Core i7-7700;Intel;4;8;3,6;4,2;8
1964;Ryzen 5 PRO 2400G;AMD;4;8;3,6;3,9;4
1965;Xeon E3-1270L v4;Intel;4;8;3;3,6;6
1966;Xeon E-2244G;Intel;4;8;3,8;4,8;8
1967;Xeon E3-1285L v3;Intel;4;8;3,1;3,9;8
1968;Ryzen 5 1400;AMD;4;8;3,2;3,4;8
1969;Xeon E3-1225 v6;Intel;4;8;3,3;3,7;8
1970;Celeron G4930T;Intel;2;4;3;3;2
1971;Pentium G630;Intel;2;4;2,7;2,7;3
1972;AthlonII X2 220;AMD;2;4;2,8;2,8;1
1973;Ryzen 5 PRO 3600;AMD;6;12;3,6;4,2;32
1974;PRO A12-9800E;AMD;4;8;3,1;3,8;2
1975;A10-9700E;AMD;4;8;3;3,5;2
1976;Ryzen 5 1600;AMD;6;12;3,2;3,6;16
1977;PhenomII X2 570;AMD;2;4;3,5;3,5;6
1978;Core i3-4370;Intel;2;4;3,8;3,8;4
1979;Core i5-3330;Intel;4;8;3;3,2;6
1980;Core i5-4440S;Intel;4;8;2,8;3,3;6
1981;Core i7-9700KF;Intel;8;16;3,6;4,9;12
1982;Xeon E3-1275L V3;Intel;4;8;2,7;3,9;8
1983;Phenom II X4 960T/960;AMD;4;8;3;3,4;6
1984;AthlonII X2 210e;AMD;2;4;2,6;2,6;1
1985;Ryzen 7 3700X;AMD;8;16;3,6;4,4;32
1986;AthlonII X3 435;AMD;3;6;2,9;2,9;1,5
1987;Core i5-7400T;Intel;4;8;2,4;3;6
1988;Core i5-9600KF;Intel;6;12;3,7;4,6;9
1989;Celeron G1620T;Intel;2;4;2,4;2,4;2
1990;Pentium G2130;Intel;2;4;3,2;3,2;3
1991;Core i3-8350K;Intel;4;8;4;4;8
1992;Ryzen 3 2200GE;AMD;4;8;3,2;3,6;4
1993;AthlonII X2 220;AMD;2;4;2,8;2,8;1
1994;AthlonII X3 440;AMD;3;6;3;3;1,5
1995;Athlon Gold PRO 3150GE;AMD;4;8;3,3;3,8;4
1996;Xeon E3-1240 v3;Intel;4;8;3,4;3,8;8
1997;Core i7-8700T;Intel;6;12;2,4;4;12
1998;Ryzen 7 3800X;AMD;8;16;3,9;4,5;32
1999;Athlon II X4 620;AMD;4;8;2,6;2,6;2
2000;Core i5-670;Intel;2;4;3,46;3,73;4
2001;Core i7-880;Intel;4;8;3,06;3,73;8
2002;Pentium G860T;Intel;2;4;2,6;2,6;3
2003;Phenom II X4 B97;AMD;4;8;3,2;3,2;6
2004;Athlon PRO 200GE;AMD;2;4;3,2;3,2;4
2005;Core i7-9700KF;Intel;8;16;3,6;4,9;12
2006;Ryzen 5 1400;AMD;4;8;3,2;3,4;8
2007;AthlonII X2 265;AMD;2;4;3,3;3,3;2
2008;Xeon E3-1260L;Intel;4;8;2,4;3,3;8
2009;Core i7-4790K;Intel;4;8;4;4,4;8
2010;Core i5-2450P;Intel;4;8;3,2;3,5;6
2011;Celeron G3930T;Intel;2;4;2,7;2,7;2
2012;Core i5-2450P;Intel;4;8;3,2;3,5;6
2013;Pentium G4400;Intel;2;4;3,3;3,3;3
2014;Ryzen 7 3800XT;AMD;8;16;3,9;4,7;32
2015;Athlon Gold 3150G;AMD;4;8;3,5;3,9;4
2016;Xeon E-2288G;Intel;8;16;3,7;5;16
2017;Pentium G4500;Intel;2;4;3,5;3,5;3
2018;Core i3-8350K;Intel;4;8;4;4;8
2019;Xeon E-2124G;Intel;4;8;3,4;4,5;8
2020;Celeron G1830;Intel;2;4;2,8;2,8;2
2021;Pentium G4500;Intel;2;4;3,5;3,5;3
2022;PhenomII X2 B53;AMD;2;4;2,8;2,8;6
2023;Pentium G3250T;Intel;2;4;2,8;2,8;3
2024;AthlonII X3 425e;AMD;3;6;2,7;2,7;1,5
2025;Athlon Gold PRO 3150G;AMD;4;8;3,5;3,9;4
2026;PRO A12-8870E;AMD;4;8;2,9;3,8;2
2027;Xeon E3-1220L v2;Intel;2;4;2,3;3,5;3
2028;Pentium G860T;Intel;2;4;2,6;2,6;3
2029;Opteron 1385;AMD;4;8;2,7;2,7;6
2030;Pentium G3440;Intel;2;4;3,3;3,3;3
2031;Core i5-750S;Intel;4;8;2,4;3,2;8
2032;Xeon E3-1280 v3;Intel;4;8;3,6;4;8
2033;Xeon E3-1245 v2;Intel;4;8;3,4;3,8;8
2034;Core i7-4790T;Intel;4;8;2,7;3,9;8
2035;Pentium G5500T;Intel;2;4;3,2;3,2;4
2036;Core i5-3550;Intel;4;8;3,3;3,7;6
2037;Celeron G540;Intel;2;4;2,5;2,5;2
2038;Xeon E3-1270 v3;Intel;4;8;3,5;3,9;8
2039;Xeon E3-1290;Intel;4;8;3,6;4;8
2040;PhenomII X2 555;AMD;2;4;3,2;3,2;6
2041;Ryzen 5 2600;AMD;6;12;3,4;3,9;16
2042;Xeon E-2236;Intel;6;12;3,4;4,8;12
2043;Pentium G632;Intel;2;4;2,7;2,7;3
2044;Core i3-4170;Intel;2;4;3,7;3,7;3
2045;Ryzen 7 1700X;AMD;8;16;3,4;3,8;16
2046;Pentium G3470;Intel;2;4;3,6;3,6;3
2047;Xeon E3-1240L V3;Intel;4;8;2;3;8
2048;Ryzen 9 3950X;AMD;16;32;3,5;4,7;64
2049;Xeon E3-1230 v6;Intel;4;8;3,5;3,9;8
2050;Celeron G1830;Intel;2;4;2,8;2,8;2
2051;Ryzen 9 5900X;AMD;12;24;3,7;4,8;64
2052;Pentium G3470;Intel;2;4;3,6;3,6;3
2053;Celeron G3930T;Intel;2;4;2,7;2,7;2
2054;Core i5-655K;Intel;2;4;3,2;3,46;4
2055;Xeon E3-1286 V3;Intel;4;8;3,7;4,1;8
2056;Core i5-3570;Intel;4;8;3,4;3,8;6
2057;Ryzen 5 3500;AMD;6;12;3,6;4,2;32
2058;AthlonII X2 B22;AMD;2;4;2,8;2,8;2
2059;Xeon E-2124G;Intel;4;8;3,4;4,5;8
2060;Ryzen 3 4300GE;AMD;4;8;3,5;4;4
2061;A6-9400;AMD;2;4;3,4;3,7;1
2062;Athlon II X4 620e;AMD;4;8;2,6;2,6;2
2063;Core i3-7101TE;Intel;2;4;3,4;3,4;3
2064;Xeon E3-1281 V3;Intel;4;8;3,7;4,1;8
2065;Phenom II X6 1045T;AMD;6;12;2,7;3,2;6
2066;Opteron 1389;AMD;4;8;2,9;2,9;6
2067;Core i5-3335S;Intel;4;8;2,7;3,2;6
2068;Core i7-2700K;Intel;4;8;3,5;3,9;8
2069;Xeon E3-1245 v5;Intel;4;8;3,5;3,9;8
2070;Core i5-4430S;Intel;4;8;2,7;3,2;6
2071;Celeron G530;Intel;2;4;2,4;2,4;2
2072;Core i3-6320;Intel;2;4;3,9;3,9;4
2073;Core i7-3770T;Intel;4;8;2,5;3,7;8
2074;Celeron G3920;Intel;2;4;2,9;2,9;2
2075;Core i5-4460S;Intel;4;8;2,9;3,4;6
2076;AthlonII X3 425e;AMD;3;6;2,7;2,7;1,5
2077;Xeon E3-1260L;Intel;4;8;2,4;3,3;8
2078;Athlon 240GE;AMD;2;4;3,5;3,5;4
2079;Core i7-7700T;Intel;4;8;2,9;3,8;8
2080;Core i3-8100;Intel;4;8;3,6;3,6;6
2081;Ryzen 5 PRO 3400G;AMD;4;8;3,7;4,2;4
2082;Core i5-2550K;Intel;4;8;3,4;3,8;6
2083;Ryzen 5 3400GE;AMD;4;8;3,3;4;4
2084;Pentium G2140;Intel;2;4;3,3;3,3;3
2085;A6-9500E;AMD;2;4;3;3,4;1
2086;Ryzen 5 PRO 3600;AMD;6;12;3,6;4,2;32
2087;Core i3-4370T;Intel;2;4;3,3;3,3;4
2088;Ryzen 3 2300X;AMD;4;8;3,5;4;8
2089;Phenom II X4 805;AMD;4;8;2,5;2,5;4
2090;AthlonII X3 445;AMD;3;6;3,1;3,1;1,5
2091;Core i5-5675C;Intel;4;8;3,1;3,6;4
2092;Pentium G3450;Intel;2;4;3,4;3,4;3
2093;Core i3-530;Intel;2;4;2,93;2,93;4
2094;Pentium Gold G5400;Intel;2;4;3,7;3,7;4
2095;Phenom II X4 955;AMD;4;8;3,2;3,2;6
2096;Core i5-6500TE;Intel;4;8;2,3;3,3;6
2097;AthlonII X2 B26;AMD;2;4;3,2;3,2;2
2098;AthlonII X2 B22;AMD;2;4;2,8;2,8;2
2099;Athlon Gold PRO 3150GE;AMD;4;8;3,3;3,8;4
2100;Pentium G4520;Intel;2;4;3,6;3,6;3
2101;Phenom II X4 925;AMD;4;8;2,8;2,8;6
2102;Xeon E3-1245 v6;Intel;4;8;3,7;4,1;8
2103;Core i3-6100T;Intel;2;4;3,2;3,2;3
2104;Core i3-4170;Intel;2;4;3,7;3,7;3
2105;Xeon E-2134;Intel;4;8;3,5;4,5;8
2106;Core i5-4570T;Intel;2;4;2,9;3,6;4
2107;Core i5-8500;Intel;6;12;3;4,1;9
2108;Phenom II X4 925;AMD;4;8;2,8;2,8;6
2109;Pentium G3320TE;Intel;2;4;2,3;2,3;3
2110;Athlon II X4 640;AMD;4;8;3;3;2
