gpu_id;gpu_name;manufacturer;memory;tgp;computer_id
13014;UHD Graphics 630;Intel;0;14;58228
13015;Radeon Pro WX 9100;AMD;16;16;83671
13016;Radeon R7 260;AMD;2;4;62664
13017;Radeon R7 450 OEM;AMD;2;12;31575
13018;GeForce RTX 2060;NVIDIA;6;12;70242
13019;Radeon R7 260X;AMD;2;18;11383
13020;GeForce RTX 3090 Ti;NVIDIA;24;19;22703
13021;Radeon Pro WX 3100;AMD;4;17;87382
13022;Iris Xe Graphics G4;Intel;0;20;89011
13023;HD Graphics 2000;Intel;0;5;90223
13024;Radeon HD 8570 OEM;AMD;2;;16610
13025;UHD Graphics 617;Intel;0;13;36693
13026;Radeon R7 360E;AMD;2;20;54023
13027;Radeon R9 290;AMD;4;16;34467
13028;GeForce RTX 3080 Ti;NVIDIA;12;12;81010
13029;Radeon R9 285;AMD;2;19;19394
13030;Radeon HD 7990;AMD;3;19;35663
13031;GeForce GTX 1080 Ti;NVIDIA;11;14;42413
13032;Iris Xe Graphics 80EU;Intel;0;8;53930
13033;Radeon Pro V520;AMD;8;10;50772
13034;Radeon R7 265;AMD;2;20;6249
13035;Radeon RX 470;AMD;4;7;98299
13036;Iris Pro Graphics 580;Intel;0;19;64683
13037;GeForce GTX 1060 3 GB;NVIDIA;3;10;34010
13038;GeForce GTX 1050 3 GB;NVIDIA;3;16;53568
13039;GeForce RTX 2080;NVIDIA;8;5;63158
13040;Radeon R9 290X2;AMD;4;4;20442
13041;Radeon Pro W5500;AMD;8;8;50062
13042;GeForce GTX 1070;NVIDIA;8;17;85503
13043;GeForce GTX 1060 6 GB;NVIDIA;6;9;52736
13044;Iris Pro Graphics 5200;Intel;0;11;59261
13045;Radeon HD 8990 OEM;AMD;3;12;22981
13046;GeForce GTX 1660 Ti;NVIDIA;6;11;50893
13047;Radeon HD 7970;AMD;3;17;8149
13048;HD Graphics 505;Intel;0;15;39181
13049;Radeon R9 270 1024SP;AMD;2;9;57210
13050;GeForce GTX 1660 Ti;NVIDIA;6;7;43047
13051;GeForce GTX 1080;NVIDIA;8;13;36639
13052;Iris Graphics 540;Intel;0;8;43866
13053;GeForce GT 1030 GK107;NVIDIA;2;;80887
13054;HD Graphics 610;Intel;0;18;28979
13055;GeForce GTX 1630;NVIDIA;4;20;12322
13056;HD Graphics 405;Intel;0;4;83125
13057;Radeon Pro V7300X;AMD;8;18;95842
13058;Radeon R9 290;AMD;4;18;94039
13059;Radeon RX 470D;AMD;4;10;65061
13060;Radeon Pro W6800;AMD;32;20;55950
13061;GeForce RTX 3090;NVIDIA;24;12;58488
13062;Radeon HD 7970 GHz Edition;AMD;3;15;12587
13063;GeForce GTX 1630;NVIDIA;4;15;72124
13064;GeForce GTX 1060 6 GB 9Gbps;NVIDIA;6;9;69782
13065;HD Graphics P4600;Intel;0;10;43350
13066;GeForce GTX 950 OEM;NVIDIA;4;9;83562
13067;GeForce GTX 980 Ti;NVIDIA;6;14;13093
13068;GeForce GTX 1630;NVIDIA;4;11;25255
13069;HD Graphics P4000;Intel;0;13;1331
13070;Radeon Pro W6800;AMD;32;10;67768
13071;Radeon R9 FURY X;AMD;4;20;50834
13072;UHD Graphics 48EU;Intel;0;16;86675
13073;Radeon HD 7950 Mac Edition;AMD;3;11;83094
13074;Radeon R7 370;AMD;2;20;61242
13075;Radeon Pro V7350X2;AMD;16;15;60992
13076;GeForce GTX 1650 TU116;NVIDIA;4;17;97249
13077;Radeon HD 7870 GHz Edition;AMD;2;20;27122
13078;UHD Graphics 630;Intel;0;11;5320
13079;GeForce RTX 3060 Ti GA103;NVIDIA;8;19;28889
13080;GeForce GTX 1060 6 GB;NVIDIA;6;19;36504
13081;GeForce GTX 1060 8 GB GDDR5X;NVIDIA;8;6;71013
13082;Iris Xe Graphics 96EU;Intel;0;16;78540
13083;Radeon R7 370;AMD;2;15;92521
13084;UHD Graphics 620;Intel;0;16;53776
13085;GeForce GTX 960;NVIDIA;2;11;56767
13086;Radeon RX 470D;AMD;4;10;47615
13087;GeForce GTX 950;NVIDIA;2;9;70155
13088;HD Graphics P4700;Intel;0;9;55664
13089;Iris Xe Graphics G4;Intel;0;16;1481
13090;Radeon HD 7850;AMD;2;18;60359
13091;GeForce RTX 2060;NVIDIA;6;17;84471
13092;TITAN V CEO Edition;NVIDIA;32;12;91048
13093;Radeon Pro V620;AMD;32;12;77705
13094;HD Graphics 4600;Intel;0;18;13557
13095;Radeon R9 295X2;AMD;4;14;51757
13096;Radeon Vega Frontier Edition;AMD;16;21;60632
13097;Iris Pro Graphics 6200;Intel;0;21;82303
13098;Iris Plus Graphics G4;Intel;0;4;99963
13099;GeForce GT 1030;NVIDIA;2;21;37946
13100;Radeon Pro WX 5100;AMD;8;5;17640
13101;Radeon R9 370;AMD;2;20;9039
13102;GeForce GTX 1660 SUPER;NVIDIA;6;20;81609
13103;GeForce GTX 960;NVIDIA;2;14;81977
13104;GeForce GTX 1650 GDDR6;NVIDIA;4;6;12323
13105;Radeon Pro V320;AMD;16;19;90573
13106;GeForce RTX 3070;NVIDIA;8;11;59544
13107;GeForce GTX 1070 GDDR5X;NVIDIA;8;7;32709
13108;Radeon RX 460;AMD;2;5;30087
13109;HD Graphics 2000;Intel;0;19;2323
13110;HD Graphics 405;Intel;0;7;47025
13111;Radeon Pro VII;AMD;16;4;48
13112;GeForce RTX 3090;NVIDIA;24;10;24094
13113;GeForce GTX 1080 Ti 10 GB;NVIDIA;10;9;61541
13114;GeForce GT 1030;NVIDIA;2;4;60348
13115;HD Graphics 630;Intel;0;9;29783
13116;Radeon R7 265;AMD;2;19;73722
13117;GeForce RTX 3060 GA104;NVIDIA;12;21;19687
13118;GeForce GTX 1060 6 GB GP104;NVIDIA;6;10;73846
13119;Radeon Pro WX 3100;AMD;4;14;3050
13120;HD Graphics 510;Intel;0;10;74477
13121;HD Graphics P630;Intel;0;9;17881
13122;Radeon R9 295X2;AMD;4;11;91766
13123;Radeon R9 270;AMD;2;17;19438
13124;UHD Graphics 620;Intel;0;4;92700
13125;HD Graphics 515;Intel;0;10;35691
13126;Radeon R9 380 OEM;AMD;4;14;24992
13127;Radeon Pro WX 3100;AMD;4;11;71471
13128;UHD Graphics 630;Intel;0;11;6669
13129;GeForce RTX 2080;NVIDIA;8;6;25603
13130;GeForce GTX 1080 Ti;NVIDIA;11;19;72842
13131;Radeon R9 270;AMD;2;16;13478
13132;Iris Pro Graphics P580;Intel;0;20;30919
13133;Radeon HD 7950 Monica BIOS 1;AMD;3;13;69969
13134;GeForce GTX 1080 11Gbps;NVIDIA;8;11;20232
13135;Radeon R9 390 X2;AMD;8;;57037
13136;Radeon HD 7990;AMD;3;16;21123
13137;Iris Pro Graphics P580;Intel;0;4;5148
13138;UHD Graphics 620;Intel;0;15;99743
13139;HD Graphics 5600;Intel;0;21;1748
13140;UHD Graphics 16EU;Intel;0;16;85252
13141;GeForce GT 1030 DDR4;NVIDIA;2;21;50221
13142;GeForce RTX 2060 SUPER;NVIDIA;8;12;18438
13143;HD Graphics 520;Intel;0;8;58218
13144;HD Graphics P530;Intel;0;4;89966
13145;GeForce RTX 2080;NVIDIA;8;9;15910
13146;Radeon Pro WX 5100;AMD;8;20;52953
13147;HD Graphics 4600;Intel;0;8;14555
13148;Iris Xe Graphics 80EU;Intel;0;;56574
13149;TITAN X Pascal;NVIDIA;12;16;55015
13150;Radeon HD 7850;AMD;2;6;17531
13151;GeForce RTX 3060 Ti;NVIDIA;8;11;68608
13152;Radeon HD 7850;AMD;2;14;41057
13153;UHD Graphics 32EU;Intel;0;16;53378
13154;GeForce GTX 1630;NVIDIA;4;10;94395
13155;UHD Graphics G7;Intel;0;14;64728
13156;GeForce GT 1030;NVIDIA;2;17;90855
13157;Iris Xe Graphics 96EU;Intel;0;14;66916
13158;GeForce GTX 1080;NVIDIA;8;10;52190
13159;GeForce GT 1030 GK107;NVIDIA;2;8;16386
13160;GeForce GTX 950 OEM;NVIDIA;4;20;29524
13161;UHD Graphics 750;Intel;0;17;80834
13162;Radeon R7 350X OEM;AMD;4;;72298
13163;GeForce RTX 2060;NVIDIA;6;14;84456
13164;Radeon R9 290;AMD;4;21;39194
13165;HD Graphics 500;Intel;0;7;29535
13166;GeForce RTX 3070;NVIDIA;8;11;85701
13167;Radeon R7 360 896SP;AMD;2;11;3827
13168;Radeon R7 340 OEM;AMD;2;4;75685
13169;UHD Graphics 620;Intel;0;13;61248
13170;Radeon Pro V520;AMD;8;9;48410
13171;Radeon R7 260;AMD;2;15;71287
13172;Radeon R5 330 OEM;AMD;2;21;30921
13173;Radeon R9 FURY X2;AMD;4;4;61560
13174;UHD Graphics 32EU;Intel;0;5;20714
13175;HD Graphics 620;Intel;0;15;88008
13176;UHD Graphics P630;Intel;0;14;40019
13177;Radeon R7 240;AMD;2;18;95757
13178;GeForce RTX 3060 Ti GDDR6X;NVIDIA;8;18;97983
13179;GeForce GTX 950 OEM;NVIDIA;4;19;20865
13180;Radeon Pro Duo;AMD;4;10;73761
13181;Radeon R9 FURY X2;AMD;4;9;40808
13182;Radeon HD 8570 OEM;AMD;2;5;18997
13183;Radeon HD 7870 XT;AMD;2;13;17120
13184;Radeon Pro Duo;AMD;4;8;34160
13185;Radeon HD 7990;AMD;3;16;42682
13186;GeForce GTX 1060 6 GB GDDR5X;NVIDIA;6;7;17402
13187;UHD Graphics 600;Intel;0;13;65848
13188;Radeon R9 285X;AMD;3;9;93513
13189;GeForce GTX 1630;NVIDIA;4;7;73936
13190;Radeon R9 280;AMD;3;18;97613
13191;GeForce RTX 3070 Ti;NVIDIA;8;20;74975
13192;UHD Graphics G7;Intel;0;11;26344
13193;Radeon HD 7970;AMD;3;12;13478
13194;GeForce GTX 1060 6 GB GDDR5X;NVIDIA;6;21;68050
13195;Iris Xe Graphics 80EU;Intel;0;18;40486
13196;Radeon HD 8990 OEM;AMD;3;21;71878
13197;Radeon HD 8970 OEM;AMD;3;15;14542
13198;HD Graphics 620;Intel;0;;55274
13199;Radeon RX 460;AMD;2;6;93393
13200;Radeon Pro WX 3100;AMD;4;8;50113
13201;Radeon Pro WX 8200;AMD;8;5;95953
13202;HD Graphics 3000;Intel;0;21;60053
13203;Radeon R7 370;AMD;2;5;175
13204;Iris Xe Graphics 96EU;Intel;0;8;24060
13205;GeForce GTX 1070 GDDR5X;NVIDIA;8;4;95980
13206;HD Graphics 400;Intel;0;4;71573
13207;Radeon HD 8860 OEM;AMD;2;12;80580
13208;Radeon R9 290;AMD;4;18;68581
13209;Radeon R9 270;AMD;2;14;31920
13210;UHD Graphics 16EU;Intel;0;15;89714
13211;Iris Graphics 550;Intel;0;12;24203
13212;Radeon HD 7950;AMD;3;6;15819
13213;Radeon Pro WX 4100;AMD;4;5;6721
13214;Radeon Pro V5300X;AMD;4;20;49427
13215;GeForce RTX 3050 8 GB GA107;NVIDIA;8;7;72879
13216;GeForce RTX 3050 8 GB GA107;NVIDIA;8;19;59158
13217;GeForce GTX 960;NVIDIA;2;4;30874
13218;HD Graphics 5000;Intel;0;14;89883
13219;Radeon HD 8990 OEM;AMD;3;6;45354
13220;UHD Graphics 617;Intel;0;6;38372
13221;Radeon Pro WX 8100;AMD;8;12;10231
13222;Radeon R7 360E;AMD;2;21;98645
13223;GeForce GT 1010;NVIDIA;2;20;84790
13224;GeForce RTX 4080 Ti;NVIDIA;20;;91088
13225;Radeon Pro WX 7100;AMD;8;20;72524
13226;UHD Graphics;Intel;0;20;40341
13227;Iris Pro Graphics 580;Intel;0;15;88927
13228;GeForce RTX 3070 Ti 16 GB;NVIDIA;16;20;42219
13229;UHD Graphics 610;Intel;0;6;25642
13230;GeForce RTX 3070 Ti GA102;NVIDIA;8;7;85123
13231;Iris Pro Graphics 5200;Intel;0;5;56469
13232;GeForce GTX 1650;NVIDIA;4;4;58895
13233;UHD Graphics P750;Intel;0;5;97741
13234;GeForce GT 1030 GK107;NVIDIA;2;10;24947
13235;Radeon Pro V5300X;AMD;4;;64711
13236;UHD Graphics 24EU;Intel;0;15;85519
13237;Radeon R7 350X OEM;AMD;4;6;66980
13238;Radeon Pro V520;AMD;8;18;96833
13239;Radeon Pro WX 4100;AMD;4;5;76741
13240;Radeon R9 390;AMD;8;10;35287
13241;HD Graphics 515;Intel;0;6;40609
13242;GeForce RTX 3070 Ti 16 GB;NVIDIA;16;19;42034
13243;GeForce GTX 1050 3 GB;NVIDIA;3;6;82450
13244;GeForce GTX 1070;NVIDIA;8;11;98366
13245;Radeon HD 7850;AMD;2;15;59333
13246;GeForce GTX 1060 6 GB 9Gbps;NVIDIA;6;14;92755
13247;Radeon R7 350;AMD;2;4;54246
13248;Iris Plus Graphics G4;Intel;0;19;1151
13249;Iris Graphics 550;Intel;0;18;28611
13250;GeForce GTX TITAN X;NVIDIA;12;11;51796
13251;Radeon HD 7870 GHz Edition;AMD;2;21;64232
13252;HD Graphics 530;Intel;0;16;62295
13253;GeForce GTX 970;NVIDIA;4;11;83668
13254;Radeon Pro WX 8200;AMD;8;21;74115
13255;Radeon R7 350 640SP;AMD;2;21;39779
13256;GeForce RTX 2060;NVIDIA;6;20;81560
13257;Radeon R9 FURY;AMD;4;4;80330
13258;Radeon R9 370 1024SP;AMD;2;8;48240
13259;Radeon R9 FURY;AMD;4;7;39085
13260;Radeon HD 8970 OEM;AMD;3;8;90823
13261;GeForce GTX 1050;NVIDIA;2;7;175
13262;Radeon R9 290X2;AMD;4;17;19495
13263;UHD Graphics 48EU;Intel;0;12;42285
13264;Radeon R7 350;AMD;2;15;1699
13265;Radeon Pro V7350X2;AMD;16;7;27180
13266;GeForce GTX 1070;NVIDIA;8;15;64788
13267;Radeon R7 360 896SP;AMD;2;13;53947
13268;Radeon Pro VII;AMD;16;10;1191
13269;GeForce GTX 1060 5 GB;NVIDIA;5;;33433
13270;Radeon HD 7950 Monica BIOS 1;AMD;3;8;3957
13271;GeForce GTX 1050;NVIDIA;2;17;6951
13272;Radeon RX 470D;AMD;4;15;91860
13273;Radeon HD 8570 OEM;AMD;2;13;77952
13274;Radeon R9 280X;AMD;3;7;72263
13275;HD Graphics P630;Intel;0;6;89992
13276;Iris Plus Graphics 655;Intel;0;6;96463
13277;GeForce RTX 3050 8 GB GA107;NVIDIA;8;8;47259
13278;GeForce RTX 3050 8 GB;NVIDIA;8;10;21203
13279;Radeon R9 285X;AMD;3;;11154
13280;Radeon RX 460 1024SP;AMD;2;20;71586
13281;HD Graphics 400;Intel;0;17;24379
13282;HD Graphics 630;Intel;0;19;24666
13283;GeForce RTX 3080;NVIDIA;10;11;50742
13284;Radeon Pro W6400;AMD;4;15;94556
13285;Radeon HD 7850;AMD;2;8;28764
13286;Radeon HD 8950 OEM;AMD;3;8;54154
13287;Radeon HD 8760 OEM;AMD;2;6;28304
13288;Radeon R5 435 OEM;AMD;2;16;81794
13289;HD Graphics 4200;Intel;0;17;16965
13290;GeForce GTX 1650 GDDR6;NVIDIA;4;11;1183
13291;Radeon R9 380 OEM;AMD;4;20;37801
13292;GeForce GT 1010;NVIDIA;2;18;13785
13293;GeForce RTX 2060 12 GB;NVIDIA;12;13;73328
13294;GeForce GTX 1070 GDDR5X;NVIDIA;8;13;45373
13295;Iris Xe Graphics G7 80EU;Intel;0;16;33646
13296;GeForce GTX 1660 Ti;NVIDIA;6;9;42031
13297;Radeon Pro WX 9100;AMD;16;9;80341
13298;GeForce GTX 1050 3 GB;NVIDIA;3;18;81235
13299;Radeon HD 7950 Monica BIOS 2;AMD;3;18;54097
13300;Radeon RX 455 OEM;AMD;2;4;55724
13301;Radeon R7 265X OEM;AMD;2;7;47743
13302;GeForce RTX 3070;NVIDIA;8;8;79444
13303;Iris Xe Graphics 80EU;Intel;0;16;78719
13304;Iris Graphics 6100;Intel;0;15;53137
13305;Radeon R7 435 OEM;AMD;2;14;31970
13306;UHD Graphics 710;Intel;0;8;20009
13307;GeForce GTX 1650 GDDR6;NVIDIA;4;15;18517
13308;Iris Graphics 550;Intel;0;4;89808
13309;UHD Graphics G1;Intel;0;16;75678
13310;Radeon HD 7970 X2;AMD;3;10;77963
13311;Radeon R9 270;AMD;2;10;68174
13312;UHD Graphics 620;Intel;0;14;194
13313;GeForce GTX 980 Ti;NVIDIA;6;21;17986
13314;Radeon Vega Frontier Edition Watercooled;AMD;16;6;91345
13315;Radeon R7 360E;AMD;2;17;20390
13316;Iris Plus Graphics 640;Intel;0;21;34476
13317;UHD Graphics 730;Intel;0;11;32494
13318;GeForce RTX 4060 Ti;NVIDIA;10;19;91469
13319;Radeon Pro V7350X2;AMD;16;17;13569
13320;GeForce RTX 2060 SUPER;NVIDIA;8;15;15201
13321;GeForce GTX 1050 3 GB;NVIDIA;3;13;48792
13322;HD Graphics P4600;Intel;0;5;16540
13323;GeForce RTX 4060;NVIDIA;8;20;45493
13324;Radeon HD 7950 Monica BIOS 1;AMD;3;14;16946
13325;GeForce GT 1010 DDR4;NVIDIA;2;6;92633
13326;Radeon Pro W5500;AMD;8;21;36226
13327;GeForce RTX 2060 TU104;NVIDIA;6;12;58234
13328;HD Graphics 405;Intel;0;20;10836
13329;HD Graphics 520;Intel;0;9;83152
13330;Radeon HD 8760 OEM;AMD;2;11;51551
13331;HD Graphics 615;Intel;0;17;20097
13332;Radeon R9 270X;AMD;2;4;32380
13333;HD Graphics 4000;Intel;0;7;12194
13334;GeForce RTX 3060 8 GB;NVIDIA;8;8;93238
13335;Radeon Pro V520;AMD;8;12;836
13336;Radeon R7 350;AMD;2;8;36509
13337;Iris Plus Graphics 650;Intel;0;9;56545
13338;GeForce RTX 4050;NVIDIA;8;6;86613
13339;HD Graphics P4600;Intel;0;21;34373
13340;Radeon Vega Frontier Edition;AMD;16;18;1434
13341;Radeon R7 265;AMD;2;6;70881
13342;GeForce RTX 4060;NVIDIA;8;8;10491
13343;UHD Graphics 770;Intel;0;15;92091
13344;GeForce GTX TITAN X;NVIDIA;12;21;6001
13345;Radeon R7 260X;AMD;2;8;42071
13346;HD Graphics 2000;Intel;0;18;83526
13347;GeForce GTX 950 Low Power;NVIDIA;2;4;77503
13348;Radeon RX 460 1024SP;AMD;2;5;50033
13349;HD Graphics 520;Intel;0;12;76242
13350;Iris Graphics 5100;Intel;0;17;93716
13351;GeForce RTX 4090;NVIDIA;24;4;10671
13352;Radeon R9 280X;AMD;3;19;89754
13353;Iris Pro Graphics P6300;Intel;0;;40662
13354;Radeon RX 480;AMD;8;8;48340
13355;UHD Graphics G1;Intel;0;10;93288
13356;Iris Plus Graphics G4;Intel;0;4;86998
13357;UHD Graphics G4;Intel;0;19;90439
13358;Radeon RX 460;AMD;2;17;39955
13359;Radeon R5 435 OEM;AMD;2;8;78516
13360;GeForce GTX 1060 6 GB GDDR5X;NVIDIA;6;4;91997
13361;Radeon RX 480;AMD;8;13;44122
13362;HD Graphics 5500;Intel;0;9;17360
13363;GeForce RTX 3060;NVIDIA;12;11;81891
13364;Radeon R7 260X;AMD;2;18;12521
13365;Radeon R9 270X;AMD;2;7;16230
13366;Iris Pro Graphics P6300;Intel;0;16;23646
13367;GeForce RTX 2080 Ti;NVIDIA;11;14;99573
13368;Iris Xe Graphics G7 96EU;Intel;0;12;86849
13369;Radeon Pro WX 3100;AMD;4;20;22983
13370;Radeon R9 270X;AMD;2;16;67746
13371;Radeon R5 435 OEM;AMD;2;7;76866
13372;UHD Graphics 16EU;Intel;0;12;41154
13373;TITAN V;NVIDIA;12;;97310
13374;GeForce GTX 950 OEM;NVIDIA;4;;30269
13375;GeForce GTX 1660 Ti;NVIDIA;6;14;86479
13376;Radeon Pro V7300X;AMD;8;18;29232
13377;GeForce RTX 4080 16 GB;NVIDIA;16;17;5044
13378;Radeon Pro WX 4100;AMD;4;14;22487
13379;Iris Xe Graphics G4;Intel;0;19;40617
13380;GeForce RTX 3070 Ti GA102;NVIDIA;8;14;75565
13381;GeForce GTX 980 Ti;NVIDIA;6;10;32528
13382;TITAN X Pascal;NVIDIA;12;17;85888
13383;UHD Graphics P630;Intel;0;19;41739
13384;Radeon R7 450 OEM;AMD;2;6;75215
13385;UHD Graphics 32EU;Intel;0;15;77836
13386;GeForce GTX 1660;NVIDIA;6;12;14769
13387;Radeon R7 350 OEM;AMD;2;6;84445
13388;Iris Pro Graphics P6300;Intel;0;9;166
13389;GeForce RTX 3060;NVIDIA;12;14;86655
13390;Radeon R7 265;AMD;2;7;331
13391;Radeon Pro W6600;AMD;8;7;32681
13392;Radeon R9 270 1024SP;AMD;2;13;94412
13393;Radeon R7 350;AMD;2;5;11284
13394;HD Graphics 610;Intel;0;5;389
13395;Iris Pro Graphics P555;Intel;0;5;18887
13396;GeForce GTX 1630;NVIDIA;4;17;17982
13397;Iris Graphics 5100;Intel;0;9;89269
13398;HD Graphics 5300;Intel;0;21;52217
13399;Iris Xe Graphics G7 96EU;Intel;0;20;5547
13400;UHD Graphics P630;Intel;0;14;81541
13401;GeForce RTX 3060 Ti;NVIDIA;8;13;58480
13402;Radeon R9 Nano;AMD;4;8;11041
13403;Radeon R9 370 1024SP;AMD;2;11;76599
13404;GeForce RTX 3070 Ti GA102;NVIDIA;8;17;26097
13405;Radeon R7 360E;AMD;2;16;72402
13406;Radeon R7 240 OEM;AMD;2;5;12345
13407;Radeon R5 435 OEM;AMD;2;4;27139
13408;HD Graphics 5000;Intel;0;12;32236
13409;Radeon R5 240 OEM;AMD;2;20;55927
13410;GeForce RTX 3080;NVIDIA;10;17;65207
13411;GeForce GTX 960;NVIDIA;2;7;65085
13412;GeForce GT 1030 DDR4;NVIDIA;2;13;76597
13413;GeForce GTX 1060 3 GB;NVIDIA;3;14;36758
13414;Iris Pro Graphics P555;Intel;0;9;9745
13415;GeForce RTX 3060 GA104;NVIDIA;12;16;41879
13416;UHD Graphics 64EU;Intel;0;;28322
13417;UHD Graphics 64EU;Intel;0;8;2695
13418;Radeon R7 350X OEM;AMD;4;13;61877
13419;GeForce RTX 3060 Ti GDDR6X;NVIDIA;8;13;74719
13420;UHD Graphics;Intel;0;;60521
13421;GeForce GTX 1070 Ti;NVIDIA;8;11;88131
13422;GeForce RTX 3090;NVIDIA;24;10;42315
13423;Radeon R9 390;AMD;8;6;72034
13424;Radeon R9 290;AMD;4;9;59980
13425;Radeon Pro WX 9100;AMD;16;6;37529
13426;Iris Plus Graphics G4;Intel;0;;91745
13427;GeForce GTX 1050;NVIDIA;2;10;21468
13428;Radeon Vega Frontier Edition Watercooled;AMD;16;17;72912
13429;GeForce GTX 980 Ti;NVIDIA;6;;1640
13430;GeForce RTX 4050;NVIDIA;8;4;8703
13431;Radeon R9 290X;AMD;4;;41379
13432;GeForce GTX 1050 3 GB;NVIDIA;3;13;53060
13433;TITAN V CEO Edition;NVIDIA;32;12;47906
13434;Radeon R9 380X;AMD;4;18;67428
13435;Radeon Pro V340;AMD;16;9;92235
13436;GeForce RTX 2080;NVIDIA;8;6;81181
13437;Radeon Pro V7350X2;AMD;16;4;95247
13438;Radeon R7 260X;AMD;2;16;38586
13439;GeForce GTX 950;NVIDIA;2;15;45469
13440;Radeon R7 360 896SP;AMD;2;15;13009
13441;GeForce RTX 3070 Ti;NVIDIA;8;12;53040
13442;Radeon Pro V340;AMD;16;8;85771
13443;UHD Graphics 630;Intel;0;14;4337
13444;Radeon R9 280X2;AMD;3;21;19453
13445;GeForce GTX 1650 TU106;NVIDIA;4;17;81553
13446;Radeon R9 290X;AMD;4;;59250
13447;GeForce RTX 3060 Ti GA103;NVIDIA;8;4;70103
13448;HD Graphics;Intel;0;6;37062
13449;Radeon R9 285;AMD;2;11;58329
13450;TITAN Xp;NVIDIA;12;17;5569
13451;Iris Graphics 6100;Intel;0;17;63432
13452;Radeon RX 480;AMD;8;15;28221
13453;GeForce GTX 1060 5 GB;NVIDIA;5;14;35877
13454;UHD Graphics 770;Intel;0;17;87569
13455;GeForce RTX 3060 8 GB;NVIDIA;8;13;47802
13456;Iris Plus Graphics G4;Intel;0;5;98765
13457;GeForce GTX 1080 Ti 10 GB;NVIDIA;10;8;54763
13458;Iris Xe Graphics G4;Intel;0;21;30605
13459;HD Graphics 530;Intel;0;9;20076
13460;Radeon Pro V7300X;AMD;8;7;45256
13461;GeForce GTX 1060 6 GB GP104;NVIDIA;6;8;66926
13462;Radeon Pro V320;AMD;16;13;77649
13463;GeForce GTX 1660 SUPER;NVIDIA;6;20;44975
13464;GeForce RTX 3070 Ti;NVIDIA;8;8;69148
13465;Radeon HD 8870 OEM;AMD;2;13;27655
13466;HD Graphics 4600;Intel;0;4;3940
13467;Radeon R9 390;AMD;8;11;75183
13468;GeForce RTX 4070;NVIDIA;12;19;90686
13469;GeForce GT 1030 DDR4;NVIDIA;2;11;47063
13470;Radeon R9 360 OEM;AMD;2;13;777
13471;HD Graphics P630;Intel;0;12;67055
13472;HD Graphics 530;Intel;0;13;29156
13473;GeForce RTX 3050 OEM;NVIDIA;8;21;41678
13474;Radeon R7 350 OEM;AMD;2;11;24544
13475;UHD Graphics 770;Intel;0;9;48413
13476;GeForce RTX 3080;NVIDIA;10;10;7347
13477;UHD Graphics 610;Intel;0;8;46487
13478;Radeon R7 350;AMD;2;13;77239
13479;HD Graphics P4000;Intel;0;13;58891
13480;Radeon R9 280;AMD;3;8;51105
13481;HD Graphics 4200;Intel;0;13;85803
13482;Radeon Pro VII;AMD;16;18;34673
13483;Iris Xe Graphics 80EU;Intel;0;9;57671
13484;GeForce RTX 2060;NVIDIA;6;19;18828
13485;HD Graphics 3000;Intel;0;11;24072
13486;Radeon HD 8970 OEM;AMD;3;17;50844
13487;Iris Pro Graphics 6200;Intel;0;;12887
13488;GeForce GTX 1060 6 GB Rev. 2;NVIDIA;6;15;47745
13489;Radeon Pro WX 9100;AMD;16;21;98031
13490;UHD Graphics 48EU;Intel;0;10;32911
13491;Radeon Vega Frontier Edition;AMD;16;8;7141
13492;HD Graphics 620;Intel;0;14;41524
13493;GeForce GT 1030 DDR4;NVIDIA;2;18;51514
13494;GeForce GTX 980 Ti;NVIDIA;6;10;43009
13495;TITAN V CEO Edition;NVIDIA;32;6;26729
13496;Radeon Pro W5500;AMD;8;13;24027
13497;GeForce GTX 1650 GDDR6;NVIDIA;4;17;34843
13498;Radeon R9 290;AMD;4;17;43477
13499;Radeon Pro WX 7100;AMD;8;12;11751
13500;Radeon Pro V320;AMD;16;14;89991
13501;GeForce GTX 1080 Ti;NVIDIA;11;9;1344
13502;GeForce GTX 1060 6 GB Rev. 2;NVIDIA;6;5;96973
13503;Iris Pro Graphics 5200;Intel;0;20;97479
13504;Radeon HD 7870 GHz Edition;AMD;2;19;64161
13505;Radeon R9 FURY X;AMD;4;18;32754
13506;GeForce GTX 1060 3 GB;NVIDIA;3;6;44001
13507;Radeon HD 7950 Boost;AMD;3;8;94252
13508;GeForce RTX 3050 4 GB;NVIDIA;4;20;49421
13509;GeForce RTX 2080 Ti;NVIDIA;11;8;54842
13510;Radeon Pro Duo;AMD;4;11;60529
13511;Iris Xe Graphics G7 96EU;Intel;0;8;86013
13512;Radeon R9 390;AMD;8;13;27544
13513;GeForce GTX 1060 6 GB GP104;NVIDIA;6;6;64167
13514;GeForce GTX 1650 TU106;NVIDIA;4;19;39596
13515;UHD Graphics 605;Intel;0;18;36083
13516;HD Graphics 5000;Intel;0;4;17989
13517;GeForce GTX 1050 Ti;NVIDIA;4;16;70275
13518;GeForce RTX 4060;NVIDIA;8;20;52082
13519;Radeon HD 7970 X2;AMD;3;11;92531
13520;Radeon HD 7950 Monica BIOS 2;AMD;3;5;5393
13521;UHD Graphics 630;Intel;0;;815
13522;GeForce RTX 3090;NVIDIA;24;7;73876
13523;HD Graphics 505;Intel;0;14;67268
13524;GeForce RTX 4060 Ti;NVIDIA;10;7;30476
