software_id;computer_id
160851;28825
23008;24288
157241;38191
30107;56943
23927;29677
172541;19530
32840;98973
94596;70570
23233;80187
196497;64206
82761;46308
95458;41532
170612;19807
112704;76939
136924;35940
106019;19697
87074;26775
157539;5018
161615;1565
30769;50046
182744;25617
85852;41670
157558;10362
44678;53048
165008;4489
177608;56544
2489;8740
122018;52663
5707;21728
172136;31844
106032;80477
135367;95373
177369;33972
65847;33588
23718;9877
153849;1318
4823;47633
128098;84425
31356;40700
17380;5258
25217;79668
23664;38037
1013;75377
27479;27525
65210;42906
134569;9216
103916;59918
48653;83378
80044;9933
27362;57539
152819;63656
195248;85968
47416;36226
34273;20046
30480;92996
124034;92506
163526;50128
39316;27192
12838;91751
169353;35331
153690;77966
167024;75532
34366;51213
12521;91978
144995;38646
150695;906
21139;83176
83171;49903
38860;38009
75265;60726
152728;76057
67904;63635
68618;25591
196131;66573
165145;49191
23707;45432
166070;24014
46169;4901
160505;72925
148747;3743
148688;43759
49494;72481
41480;68681
118754;87541
185364;69826
156480;20317
477;15350
118495;18475
137755;283
147622;91828
55243;11179
156974;10731
196488;78454
88360;2136
122274;71287
116360;15446
140339;17805
98403;83787
15037;52179
122972;3937
197807;30250
152983;59989
79211;15379
45982;88672
196633;77007
98092;73437
76036;72073
27900;79591
21316;44515
122063;42144
36738;27801
103239;82864
16688;95568
128666;93990
156607;14254
177023;89887
17158;60443
183147;8787
142701;12752
182331;2845
9615;26237
161147;18451
42907;49233
131264;88792
83131;48462
171403;94353
172309;30682
39686;4079
151599;54190
70809;70263
145399;22140
181139;12057
78083;65078
50578;88892
107584;78460
141452;75906
190691;8473
16104;50634
42296;3201
67245;93487
34361;71401
188573;3081
150152;47625
48577;72123
177089;93313
146420;33033
177734;16232
160255;89281
41432;68816
138063;14808
25674;40407
28886;76627
141993;77562
68425;46877
72775;80503
86337;7862
26565;72339
13445;51043
87663;41170
127663;62796
129076;3800
92078;28466
130987;1035
100264;46507
81517;45444
95442;28551
50763;29147
13510;71028
144562;20389
188947;58711
6390;32708
126281;89687
184243;94660
122683;96342
84321;49482
167188;59366
98786;78209
98877;8901
51657;89725
181084;77553
163651;4278
104400;18516
80174;40234
32116;91552
176309;48053
39635;30100
156915;63771
166817;7846
116368;30849
74024;96106
20029;72270
74127;91732
54096;73851
24308;9308
36021;57795
86923;25072
192645;94638
108735;75970
168399;20849
169021;3897
162445;43605
31771;57598
81046;5423
69370;33191
189482;93040
89751;70433
173528;1379
171873;41232
50006;79121
116966;24618
103300;57113
155491;58412
108581;98397
125540;34780
144033;8832
138870;85413
46196;96199
11181;70872
196136;74981
137252;36919
78888;93038
170044;20379
43994;78838
38021;92594
8657;28622
50379;27982
140037;66975
12247;73780
48047;54522
38243;49939
54045;35554
41473;25911
10420;93089
17049;21711
135223;7103
14500;89848
194263;37362
157442;14866
27673;8366
174010;99397
122932;98986
151062;90727
82251;32640
32119;3753
199521;59828
157114;84432
167329;59587
191590;67640
172983;18711
46778;54723
187224;78845
96520;58357
109630;12308
49062;79416
114784;56959
80589;30019
66718;38416
188543;50553
156007;95897
112254;48353
4041;71320
161149;75944
51565;40863
58772;96734
8912;1395
4367;73887
22373;62872
85080;60798
139443;64909
33245;32574
148971;66245
189706;52035
145476;91997
68756;21438
104151;37248
5677;2343
129636;88610
34933;67975
57854;32993
128413;22569
140075;47609
37043;87640
64917;55602
114794;46897
17026;30714
190789;10750
48621;24993
36552;93204
134294;52074
196836;79151
179424;99376
169003;70615
11386;35876
127006;45606
100268;75134
157302;2652
55599;50689
150243;87979
24625;70483
114977;79480
106852;44577
159272;24257
34697;25503
144385;45369
36372;75306
154315;96648
56059;53854
16803;98546
20772;70157
4011;64668
177221;40531
146167;44678
98494;70519
84051;26839
12005;26091
104283;81447
31590;78753
67067;16716
123650;40949
9369;28033
69313;29330
186232;48191
56845;40551
92471;91930
49785;81659
195731;9905
14080;67700
81150;34232
167729;24123
1195;23091
169616;12650
155809;30582
85737;3582
127257;48208
178627;5395
79810;22727
3507;99777
175689;34080
95872;66967
129007;78095
92263;14720
120006;70101
33310;82783
82707;40191
120082;49571
108006;21260
171733;58992
89704;4962
180898;61471
41745;93046
100456;56111
29653;41221
53661;66638
190642;53613
61952;36750
114845;95081
101219;68300
1152;473
191101;6732
6246;22872
4558;62558
8440;93828
4579;14987
147542;63339
60180;25480
191920;11712
98172;31495
191886;71866
164658;86784
133351;18644
8916;36886
51479;46906
164259;11209
21708;11361
125099;28250
133737;90977
129717;50373
52381;19310
121521;58350
41286;92322
64561;61504
92646;79512
185789;78157
17709;59143
78643;20335
28788;84712
184350;40322
116089;78804
63654;62142
108804;88037
64289;16358
47740;55108
110975;69979
152175;80881
12248;32924
199721;44094
13879;52572
84976;49221
79505;1170
171693;90003
120581;36516
176586;99199
58368;68681
139809;51841
24914;78613
26627;41185
140379;58215
69490;24125
46442;85316
133650;56522
86696;9631
39131;46956
87801;15355
169348;38698
146700;28713
93205;5144
163251;19684
75230;81943
162406;55818
172009;99496
38922;78394
35939;6386
35385;89892
101801;59361
74940;83982
72596;64293
31666;34441
133521;7373
127502;71137
199844;60461
162001;52047
164325;37685
179735;89955
56759;12391
55645;84052
17025;68836
146991;93786
158294;14906
150280;66281
4435;47286
107839;35191
80620;16204
171929;90118
158515;66062
67029;86076
122507;32456
168974;13669
33821;69957
194098;64640
120441;62526
64634;99901
26706;17852
52702;9137
15591;66383
44513;88305
10274;89050
47906;17315
64670;86610
21039;98418
158141;98672
139002;70600
40405;37336
112612;54807
176005;32985
48711;19929
80832;24849
90337;5698
193800;70222
118596;58509
146857;65771
30229;16367
39954;89642
164605;936
72427;46056
165795;10950
160663;10567
113375;82080
20309;103
36394;27611
113658;89240
123181;89008
26832;90508
171580;55805
108248;31289
142558;13170
25548;76554
141874;45458
117316;11522
6772;3993
107483;54857
89904;31657
157366;23783
158127;36645
136618;21951
118579;95654
25010;12044
123764;76504
6975;25239
154165;78539
42825;28180
148888;91300
125095;97749
120903;9076
14457;49011
16551;17257
150419;72459
78933;59072
113748;57372
78479;27745
77666;86693
166082;7161
108645;74923
78028;79391
36922;27770
86679;94727
186343;25402
49645;35001
169022;79671
70092;34860
160298;26674
148283;74661
8949;5895
8667;13797
143011;84446
150329;57532
179156;92758
164402;95213
96604;13768
37228;74968
85577;40478
158892;41733
97180;29010
120107;88011
69804;31509
139350;56498
67164;8870
176103;28032
131996;3121
89763;39449
152166;43924
139561;21171
146342;54318
114732;34204
152960;27289
33856;16638
172729;49979
90895;64182
155524;72244
143663;21615
175162;78574
90846;35050
82029;52725
165663;49265
9650;78934
14561;13535
126869;53954
127097;13285
53214;62558
179549;30572
104446;51927
100570;45433
84816;96292
54415;36034
59748;36792
165135;61005
75270;74433
131870;97880
42171;76765
13817;82683
95407;20868
194580;87090
182632;95287
127509;65952
127292;49086
323;68283
59389;1330
33540;68609
117997;63758
82580;25264
177981;29041
41355;77668
41484;90455
28424;9877
191446;23709
186283;18770
17576;30215
142647;47692
126591;36512
57306;45894
78170;70107
53364;71114
199633;7112
19367;47627
105143;44523
30853;930
113431;61980
53552;31026
112813;4671
101351;70392
14250;63692
41651;64697
57956;9728
45130;57127
106868;73477
126660;9601
185559;79851
56054;76172
177341;95563
163469;68385
47407;57309
58018;95442
4464;99460
52842;20629
98988;64088
73805;83102
67798;26884
76556;99751
196176;79845
111235;55022
130240;39801
127289;12306
139788;46931
139170;90635
75068;98863
21120;77296
55317;42651
147959;79207
186069;39582
150038;30079
115;93566
175082;73707
50657;1008
51015;56470
35083;15368
43245;64950
139862;42492
106375;97204
74145;90393
123833;87329
58823;60675
155110;57646
12742;28267
69512;72094
151118;14706
191442;17769
141883;39252
192327;27257
84543;67098
197266;65225
99603;54616
186790;80498
33182;130
137358;61603
33015;29463
76175;86949
133444;38619
170718;63321
101090;83711
22896;45305
196747;93483
84049;64660
32111;37960
165281;33786
52429;95249
80293;98522
10193;49667
11428;98127
135453;60810
25650;83120
86187;92566
100862;62454
110454;68103
91834;77618
118401;9409
168435;54153
70243;86602
144742;48006
180407;53866
124604;6710
113072;37620
171435;31505
82538;53804
131890;73692
195362;91534
164326;40907
62303;86951
80379;77239
2758;92184
90204;29504
119980;69506
89331;23929
158029;5873
48852;51164
127570;39250
171351;65476
151556;13702
74008;22439
38668;48053
51101;57967
109532;79475
68553;27380
33170;99796
165391;14244
96267;12064
181265;65483
73372;68919
175149;85895
96659;49035
120144;25925
186002;35439
99188;67190
93683;55765
134648;54991
23000;38872
98309;97344
130234;116
26705;80693
196666;57837
18222;66861
111741;46045
48539;44105
140382;49047
36668;42057
87916;82910
82817;97890
76720;30790
2239;10011
28616;97429
46428;88667
148206;58970
81253;38131
19792;21591
142985;77564
115969;56076
13781;49934
171015;57325
107272;52297
149430;48636
537;86363
118489;47451
193442;57052
39227;13331
147736;842
21486;78119
59033;76335
12349;74398
70977;47007
140166;12479
160484;84676
41434;26703
72678;50346
132732;43438
98507;18274
154054;93018
190850;76801
196107;2181
160611;34888
74261;49788
176493;32478
14924;85533
100337;52144
156370;77502
139180;71017
47934;69481
96936;72500
180170;11639
174018;29393
78637;27085
106888;98163
16186;83480
40414;13430
122686;44249
66923;46416
54631;65620
6326;1133
58300;52112
150232;94910
38848;51708
81203;75953
181345;4486
140336;42066
173744;656
165866;98867
46325;57581
136871;32589
157021;56319
197077;28113
60057;17456
103717;45631
15116;47461
87353;36655
17685;55844
113688;48424
56087;89434
61474;23999
12021;94071
54829;65557
147436;41028
10750;38159
191477;66174
160068;71565
123901;26976
60129;98207
150470;75270
67310;72676
145567;89252
77466;25081
76344;87321
194300;66578
195540;42391
34784;6300
182342;17905
96131;16305
119120;73139
54194;32457
24184;97239
131326;87837
79935;84978
84056;83017
100382;18428
196481;8533
46817;17168
184703;59946
94904;81509
5656;10326
90272;90809
1607;78396
31850;33584
126850;75935
152522;69611
102705;6131
12097;66536
143458;67318
20546;5234
141279;66360
63134;53519
51771;31521
104738;56442
115549;7929
142794;83765
94269;62179
118681;50384
194644;7751
154550;35153
122504;67346
187080;96530
45563;72638
187110;10411
64073;88625
95589;73275
185428;18325
181625;47692
109311;89493
41202;46175
32749;13570
168562;48019
162994;9632
11288;66511
83968;32389
59385;31434
173143;27909
166824;75780
58105;40328
138292;55369
160922;42998
90843;77233
56680;96635
11107;90537
188871;32791
52671;75828
169531;21106
32740;28085
86045;92682
188858;73500
73045;84675
71568;98732
16491;97121
192582;11135
7828;34824
101106;82110
168227;92713
120305;22198
70736;52731
54698;63533
121496;17070
187419;34127
96261;50483
35295;90952
5529;33323
62663;91433
120800;2722
100991;45516
124140;81193
86553;58977
78230;12606
163727;92438
111535;81655
93199;89623
170485;94626
115119;86626
53099;95682
107149;51441
153577;29259
106425;5778
150508;19414
132148;16289
149098;26682
116434;68870
186769;87002
177642;71949
77960;6091
23061;55758
160484;93276
197901;21114
1639;36918
188131;92053
43088;3240
18981;90447
99789;47354
95118;71261
189336;2347
156763;5638
10004;61868
32542;40643
86798;50723
186462;11136
36863;66618
17023;35488
128638;67116
59776;77702
81651;64028
119472;27929
108676;32140
35012;18075
1571;70428
142226;49722
6075;17353
129313;90532
160596;93771
108507;19611
100084;4290
86432;52807
30727;56821
6899;90909
169013;36376
157481;88134
28953;96749
198846;51960
91093;84609
131369;21273
22816;49127
74606;10348
21001;94080
53887;40478
91373;38076
36265;11938
188394;84159
120121;77552
95951;64106
66336;1932
129112;67726
114446;44116
157652;57748
105240;8176
131670;67075
51938;55869
43574;22150
1794;880
121330;40297
161330;1673
174643;63042
90775;5283
113451;39740
132923;1134
165048;99038
106883;87107
91079;2917
37385;73946
63626;66025
15617;62217
136402;7963
79149;41008
12581;42021
16407;38638
12536;58022
41900;5692
73320;82472
143801;29576
2394;65792
139645;34392
196421;11162
14996;1785
68657;55662
178502;70742
77107;4617
17605;96375
120973;88676
19843;5082
145461;8738
192796;51626
86833;99321
186520;74614
1468;93478
110907;54141
114459;98713
83770;43750
190082;56090
156205;76863
150753;66768
48489;45196
76668;4882
197139;94239
159696;30509
163533;64201
126928;97639
68147;94593
96557;68109
132726;76565
170743;55400
150662;75322
138076;19352
117312;39419
157598;87824
174773;87461
5355;42945
178376;75353
106180;39758
4730;65542
188617;33733
116627;34705
142535;61635
36389;60332
83669;86260
148455;59314
66962;76234
144218;15473
112809;92171
10304;1646
47967;83549
154468;53061
142497;7584
180813;52940
56993;9420
67810;73531
193748;35852
130192;28768
180622;89015
94094;68371
169684;99158
524;86985
196880;5064
70132;68347
43117;79435
16732;14447
398;46635
165541;8348
184073;70433
39996;13900
134252;26054
61924;66892
88790;24528
183430;27876
170566;33325
199824;23831
58313;73109
26936;53412
166180;33001
165409;75935
192495;51552
128021;59431
188911;29968
27450;5813
26170;26162
36675;56194
97992;85233
144708;67098
19589;84517
28495;77942
34215;56399
157996;85502
9872;47288
108531;39833
16507;20332
76450;14484
83487;97496
136438;86148
111945;83146
174511;44752
61088;10886
123394;89053
81419;72188
89838;46092
145651;98048
172376;63687
31960;71210
149435;72270
73911;15273
191401;55162
154353;91583
91213;88488
64895;88135
97455;29555
10502;89240
183372;70755
7524;71808
186411;37176
13002;99158
151087;65536
128747;48360
134139;68689
40888;94150
166114;31821
103713;88158
146643;60215
189842;16010
94696;85111
183349;87493
78225;10200
114869;8740
83430;98820
175306;49900
122507;86603
121519;46715
194325;88389
41363;11097
50783;16582
119602;64000
161642;56922
165449;68488
149157;21545
168365;87832
25430;75399
141952;53133
59654;66348
72962;17174
69034;58854
182320;43860
173377;44897
196425;98992
190641;58584
128599;94942
113239;68254
134245;36601
117275;85102
9308;20365
145598;22905
147365;7694
61415;89228
191215;58184
83799;80406
137186;35617
146276;25833
55276;24287
166080;92555
44023;3427
104985;96466
66587;3793
19556;71155
132272;4406
61761;6570
111352;77251
62983;96218
64353;91509
48804;64502
169382;47473
2664;49005
133157;97602
131537;26422
117947;36992
2610;48114
149823;61024
86015;36028
174349;57993
127518;7804
12371;82265
169262;79650
136204;25848
92081;32550
152876;18795
188925;15426
78835;80700
174268;22815
190410;87979
178477;79205
147988;16283
4699;38116
177559;82002
70818;57677
173218;61613
136766;52862
486;2712
90176;96895
81340;33517
148282;6317
109561;70282
44268;45524
84403;91237
179555;34604
1291;49680
103958;4755
12732;61601
173325;23438
27902;15807
42364;19311
13353;55981
181733;68908
166135;78995
184712;92820
141249;23870
183527;62459
189926;29545
125465;28474
68113;62945
10965;54064
57708;28610
31426;66825
41444;96672
24332;21085
101376;47163
76995;14620
25700;8848
142270;7860
175221;23586
4602;72974
98497;88122
53160;81971
103751;63799
158684;55464
95231;34779
20101;27957
5725;87765
81862;24576
7125;58931
119421;68978
149992;67311
159886;23304
139446;33467
81954;37277
44972;98851
84655;6250
22176;64499
133851;9449
73868;49647
41535;81954
150991;97245
50251;78775
122092;5409
108721;84295
132512;2793
186177;87576
189774;84985
44841;68809
109025;12651
64315;59645
107093;27515
71931;2286
130986;40543
163813;23671
94227;95090
163211;5927
136836;89147
70409;94262
86811;89208
195407;86051
45761;79825
108544;69107
122192;45526
34376;75307
172774;1841
91860;77083
38651;10410
110642;59709
68864;2712
90449;80931
17009;62557
17608;70340
35849;25388
193883;35076
109385;38276
9586;41940
145799;70456
37885;86002
68845;81446
59519;7374
113531;198
139198;85516
59955;84726
158123;2429
90029;79364
102193;86852
128351;70076
56281;55897
6704;28974
67045;1186
97998;40822
13093;93396
80304;69223
196035;51880
98794;99176
177707;93418
177850;49461
108062;64950
105928;43400
81542;89916
177732;48225
42654;61638
175612;26920
162135;38275
110961;88350
157366;11991
98681;79496
9916;89516
91329;48403
43378;7473
132904;44138
