id;memory;ram_stick_type;clock_speed
5637;2;DDR4;400
5638;4;DDR3;800
5639;16;DDR3;333
5640;16;DDR3;2400
5641;16;DDR4;266
5642;4;DDR4;1000
5643;4;DDR3;2666
5644;2;DDR3;4000
5645;32;DDR2;2400
5646;8;DDR2;400
5647;2;DDR3;200
5648;2;DDR4;4000
5649;32;DDR3;800
5650;32;DDR1;1333
5651;8;DDR2;1600
5652;32;DDR1;1333
5653;2;DDR4;333
5654;16;DDR1;2933
5655;2;DDR3;4400
5656;32;DDR3;1600
5657;4;DDR1;4000
5658;2;DDR4;1000
5659;32;DDR3;1600
5660;8;DDR1;667
5661;8;DDR1;800
5662;16;DDR4;266
5663;8;DDR3;1066
5664;8;DDR3;800
5665;4;DDR4;1600
5666;32;DDR2;1600
5667;2;DDR4;2400
5668;16;DDR1;3600
5669;4;DDR1;300
5670;4;DDR3;1000
5671;32;DDR2;800
5672;32;DDR2;1000
5673;32;DDR4;3600
5674;8;DDR3;3600
5675;4;DDR1;300
5676;4;DDR3;1600
5677;8;DDR1;4400
5678;2;DDR1;2400
5679;2;DDR1;4400
5680;4;DDR4;1000
5681;8;DDR4;2933
5682;4;DDR4;800
5683;4;DDR3;3600
5684;4;DDR4;400
5685;4;DDR2;3200
5686;16;DDR4;800
5687;4;DDR1;3200
5688;8;DDR4;800
5689;2;DDR1;533
5690;8;DDR1;2400
5691;8;DDR3;1066
5692;32;DDR4;800
5693;8;DDR4;300
5694;8;DDR3;800
5695;4;DDR2;200
5696;8;DDR3;533
5697;2;DDR4;2933
5698;2;DDR3;800
5699;16;DDR2;4000
5700;8;DDR3;4000
5701;8;DDR2;2666
5702;4;DDR1;3000
5703;32;DDR4;1066
5704;2;DDR1;800
5705;32;DDR2;2933
5706;2;DDR1;200
5707;2;DDR3;800
5708;2;DDR1;200
5709;32;DDR4;667
5710;16;DDR4;4000
5711;4;DDR4;4400
5712;16;DDR4;2933
5713;2;DDR3;3000
5714;8;DDR4;2666
5715;16;DDR2;2400
5716;32;DDR3;333
5717;4;DDR1;2400
5718;4;DDR2;1333
5719;32;DDR1;533
5720;32;DDR1;400
5721;16;DDR3;1600
5722;16;DDR4;1333
5723;8;DDR4;3000
5724;16;DDR4;200
5725;8;DDR3;2666
5726;32;DDR3;1600
5727;16;DDR2;4000
5728;32;DDR4;667
5729;2;DDR2;4000
5730;4;DDR2;800
5731;2;DDR3;333
5732;8;DDR2;4000
5733;32;DDR3;533
5734;8;DDR4;2666
5735;4;DDR1;667
5736;4;DDR3;800
5737;4;DDR1;200
5738;2;DDR4;1600
5739;2;DDR3;300
5740;4;DDR2;3200
5741;4;DDR2;1600
5742;32;DDR2;333
5743;16;DDR1;3600
5744;2;DDR2;1000
5745;32;DDR3;333
5746;32;DDR2;400
5747;16;DDR2;266
5748;8;DDR2;667
5749;16;DDR4;4000
5750;32;DDR4;333
5751;2;DDR2;2933
5752;2;DDR2;333
5753;2;DDR4;1000
5754;16;DDR4;2933
5755;8;DDR3;400
5756;2;DDR2;1066
5757;4;DDR4;800
5758;8;DDR3;3600
5759;4;DDR4;3600
5760;32;DDR1;300
5761;16;DDR1;266
5762;16;DDR1;1000
5763;4;DDR4;800
5764;4;DDR2;3000
5765;4;DDR1;333
5766;2;DDR1;266
5767;2;DDR2;1000
5768;2;DDR1;2933
5769;16;DDR1;266
5770;32;DDR3;333
5771;4;DDR2;2400
5772;8;DDR1;2400
5773;4;DDR4;1333
5774;32;DDR4;3000
5775;16;DDR3;3200
5776;4;DDR1;266
5777;32;DDR4;400
5778;2;DDR3;533
5779;2;DDR3;800
5780;8;DDR1;3200
5781;32;DDR2;3600
5782;16;DDR4;400
5783;2;DDR3;1333
5784;8;DDR2;3200
5785;32;DDR4;3000
5786;2;DDR4;3200
5787;8;DDR3;3000
5788;2;DDR1;667
5789;4;DDR2;2400
5790;32;DDR1;3600
5791;4;DDR3;3600
5792;2;DDR1;2400
5793;32;DDR3;800
5794;2;DDR3;1000
5795;2;DDR4;533
5796;32;DDR4;2400
5797;8;DDR1;2933
5798;16;DDR4;800
5799;2;DDR2;400
5800;16;DDR4;4000
5801;2;DDR4;266
5802;8;DDR4;2666
5803;32;DDR3;1600
5804;32;DDR4;667
5805;4;DDR3;1000
5806;16;DDR1;300
5807;8;DDR2;3200
5808;4;DDR2;4400
5809;2;DDR2;200
5810;16;DDR3;4000
5811;8;DDR1;1000
5812;32;DDR1;3600
5813;2;DDR2;1066
5814;16;DDR1;300
5815;4;DDR4;3600
5816;2;DDR1;533
5817;16;DDR3;3000
5818;4;DDR2;200
5819;32;DDR2;4400
5820;32;DDR1;2933
5821;8;DDR3;300
5822;2;DDR1;1066
5823;4;DDR2;667
5824;2;DDR1;533
5825;4;DDR4;266
5826;4;DDR1;3600
5827;16;DDR3;800
5828;16;DDR3;1600
5829;32;DDR2;3600
5830;2;DDR2;3600
5831;16;DDR3;800
5832;4;DDR1;333
5833;32;DDR3;3000
5834;32;DDR2;533
5835;2;DDR2;667
5836;4;DDR1;3000
5837;16;DDR3;533
5838;32;DDR2;300
5839;4;DDR4;3600
5840;32;DDR4;2666
5841;8;DDR4;1333
5842;32;DDR2;800
5843;32;DDR4;400
5844;2;DDR3;667
5845;32;DDR3;1333
5846;8;DDR2;1333
5847;32;DDR1;3000
5848;2;DDR2;1600
5849;8;DDR4;4000
5850;32;DDR2;1600
5851;8;DDR3;300
5852;16;DDR1;533
5853;8;DDR2;400
5854;8;DDR4;3000
5855;16;DDR4;667
5856;2;DDR3;3200
5857;8;DDR3;200
5858;16;DDR1;400
5859;2;DDR2;4000
5860;2;DDR4;1000
5861;4;DDR2;667
5862;8;DDR1;2400
5863;8;DDR2;2666
5864;2;DDR2;1000
5865;8;DDR2;533
5866;32;DDR4;4000
5867;8;DDR3;1066
5868;16;DDR1;2666
5869;4;DDR4;2933
5870;16;DDR4;800
5871;16;DDR3;3000
5872;2;DDR4;3600
5873;2;DDR3;266
5874;4;DDR3;667
5875;16;DDR1;1600
5876;8;DDR3;2666
5877;32;DDR1;400
5878;16;DDR4;3200
5879;16;DDR2;800
5880;32;DDR1;333
5881;2;DDR4;266
5882;32;DDR2;1066
5883;4;DDR4;266
5884;8;DDR4;4400
5885;16;DDR1;667
5886;4;DDR4;4000
5887;32;DDR1;333
5888;4;DDR2;2666
5889;32;DDR3;1066
5890;16;DDR1;2933
5891;4;DDR1;400
5892;16;DDR3;533
5893;8;DDR3;3200
5894;2;DDR3;1333
5895;2;DDR1;266
5896;2;DDR4;1600
5897;32;DDR2;667
5898;8;DDR1;3200
5899;32;DDR4;1066
5900;2;DDR4;2933
5901;2;DDR4;533
5902;4;DDR1;1600
5903;4;DDR2;3600
5904;2;DDR2;2933
5905;32;DDR4;2400
5906;2;DDR4;200
5907;16;DDR3;667
5908;32;DDR2;3200
5909;32;DDR3;4000
5910;32;DDR2;2666
5911;16;DDR2;3600
5912;8;DDR3;3600
5913;8;DDR4;1066
5914;8;DDR3;2933
5915;2;DDR3;333
5916;8;DDR1;3000
5917;8;DDR3;200
5918;2;DDR3;4400
5919;32;DDR4;266
5920;8;DDR3;3200
5921;32;DDR1;800
5922;16;DDR2;400
5923;16;DDR1;2933
5924;2;DDR3;2933
5925;2;DDR4;2933
5926;8;DDR4;4000
5927;16;DDR2;800
5928;16;DDR2;800
5929;2;DDR3;1600
5930;32;DDR2;3200
5931;32;DDR2;800
5932;32;DDR3;3200
5933;4;DDR4;3000
5934;8;DDR4;800
5935;2;DDR2;266
5936;16;DDR4;400
5937;2;DDR1;333
5938;4;DDR3;3000
5939;8;DDR1;2933
5940;16;DDR3;1066
5941;4;DDR2;4000
5942;4;DDR4;2666
5943;4;DDR4;4000
5944;4;DDR3;4400
5945;16;DDR2;3600
5946;4;DDR2;300
5947;2;DDR2;200
5948;16;DDR3;1600
5949;4;DDR1;2400
5950;8;DDR3;2666
5951;4;DDR4;2400
5952;8;DDR1;4000
5953;4;DDR2;800
5954;2;DDR3;3000
5955;4;DDR4;4000
5956;32;DDR4;1600
5957;8;DDR4;2400
5958;32;DDR3;200
5959;16;DDR4;333
5960;32;DDR3;1000
5961;2;DDR3;2400
5962;16;DDR1;1333
5963;32;DDR4;266
5964;8;DDR4;2933
5965;2;DDR1;1000
5966;8;DDR4;2933
5967;32;DDR3;3000
5968;8;DDR2;2666
5969;4;DDR4;800
5970;16;DDR2;333
5971;2;DDR4;300
5972;32;DDR3;1066
5973;32;DDR4;400
5974;32;DDR2;1000
5975;4;DDR3;266
5976;8;DDR4;1066
5977;4;DDR3;3200
5978;4;DDR4;2666
5979;32;DDR3;400
5980;8;DDR4;266
5981;4;DDR3;1000
5982;32;DDR3;2933
5983;4;DDR4;333
5984;32;DDR3;300
5985;8;DDR2;800
5986;4;DDR1;1000
5987;4;DDR2;3200
5988;16;DDR3;200
5989;4;DDR2;4000
5990;4;DDR3;3600
5991;4;DDR4;4400
5992;32;DDR1;2933
5993;8;DDR1;1333
5994;4;DDR4;667
5995;32;DDR2;3600
5996;32;DDR2;266
5997;32;DDR2;2666
5998;16;DDR2;2933
5999;32;DDR4;1066
6000;8;DDR1;4400
6001;4;DDR4;1333
6002;2;DDR3;2933
6003;4;DDR4;667
6004;2;DDR3;1333
6005;16;DDR1;1066
6006;8;DDR2;800
6007;16;DDR4;3600
6008;2;DDR2;1600
6009;16;DDR1;300
6010;16;DDR2;300
6011;16;DDR2;400
6012;16;DDR1;4400
6013;2;DDR3;333
6014;4;DDR3;2400
6015;4;DDR2;266
6016;16;DDR4;2666
6017;4;DDR3;667
6018;8;DDR2;3600
6019;2;DDR2;4000
6020;2;DDR4;3600
6021;8;DDR1;200
6022;2;DDR4;1600
6023;4;DDR3;800
6024;8;DDR1;1600
6025;16;DDR1;4400
6026;8;DDR4;1066
6027;2;DDR4;667
6028;16;DDR3;200
6029;16;DDR4;1600
6030;16;DDR2;400
6031;32;DDR4;300
6032;2;DDR4;800
6033;32;DDR2;300
6034;8;DDR4;800
6035;32;DDR4;3200
6036;16;DDR4;3600
6037;32;DDR4;1066
6038;8;DDR4;2933
6039;16;DDR1;2400
6040;8;DDR3;266
6041;32;DDR2;200
6042;32;DDR2;300
6043;8;DDR1;2933
6044;8;DDR4;3200
6045;8;DDR4;1600
6046;32;DDR1;4400
6047;4;DDR2;2933
6048;8;DDR1;533
6049;32;DDR2;1600
6050;16;DDR1;800
6051;2;DDR3;800
6052;4;DDR4;300
6053;4;DDR4;333
6054;2;DDR2;1000
6055;4;DDR4;2400
6056;16;DDR1;800
6057;2;DDR4;800
6058;4;DDR4;3000
6059;8;DDR1;1066
6060;8;DDR4;3600
6061;8;DDR2;3000
6062;4;DDR4;4000
6063;2;DDR3;400
6064;8;DDR4;3000
6065;8;DDR4;3000
6066;4;DDR1;667
6067;32;DDR3;1600
6068;4;DDR2;800
6069;2;DDR2;2666
6070;2;DDR4;266
6071;2;DDR1;4000
6072;16;DDR4;266
6073;8;DDR1;400
6074;32;DDR4;3000
6075;4;DDR4;800
6076;32;DDR1;1066
6077;16;DDR3;400
6078;8;DDR4;2400
6079;4;DDR3;3600
6080;16;DDR2;1600
6081;2;DDR3;2400
6082;4;DDR2;300
6083;2;DDR1;1600
6084;16;DDR4;667
6085;2;DDR4;4400
6086;32;DDR2;1066
6087;4;DDR2;533
6088;2;DDR3;4400
6089;4;DDR4;3000
6090;8;DDR1;533
6091;32;DDR4;4000
6092;2;DDR2;1333
6093;16;DDR3;333
6094;16;DDR4;2666
6095;8;DDR1;800
6096;16;DDR3;3200
6097;16;DDR3;3600
6098;4;DDR1;2400
6099;32;DDR1;4400
6100;8;DDR3;2400
6101;2;DDR2;4400
6102;2;DDR2;200
6103;8;DDR3;1066
6104;2;DDR3;3200
6105;32;DDR1;3600
6106;4;DDR1;1000
6107;16;DDR3;2933
6108;16;DDR2;1333
6109;4;DDR1;800
6110;32;DDR4;3600
6111;32;DDR3;1333
6112;16;DDR4;266
6113;2;DDR4;3600
6114;16;DDR2;1333
6115;32;DDR3;1600
6116;4;DDR1;1333
6117;4;DDR2;533
6118;4;DDR3;800
6119;8;DDR3;2933
6120;32;DDR2;3000
6121;2;DDR3;800
6122;16;DDR2;4400
6123;4;DDR4;3000
6124;32;DDR2;3200
6125;32;DDR4;3000
6126;4;DDR3;800
6127;4;DDR3;266
6128;8;DDR2;2933
6129;16;DDR1;1333
6130;16;DDR3;1600
6131;16;DDR2;300
6132;8;DDR2;1066
6133;32;DDR1;300
6134;2;DDR2;1600
6135;2;DDR2;400
6136;4;DDR4;400
6137;4;DDR2;400
6138;16;DDR2;800
6139;2;DDR4;667
6140;2;DDR1;1333
6141;2;DDR1;400
6142;16;DDR2;1600
6143;8;DDR2;2400
6144;2;DDR3;333
6145;16;DDR4;2400
6146;2;DDR3;266
6147;2;DDR4;4400
6148;16;DDR4;4400
6149;16;DDR4;4400
6150;2;DDR1;3000
6151;16;DDR3;400
6152;2;DDR4;266
6153;8;DDR1;3000
6154;32;DDR2;667
6155;16;DDR4;3000
6156;4;DDR4;2666
6157;4;DDR2;300
6158;8;DDR1;3200
6159;8;DDR3;1333
6160;4;DDR1;2400
6161;8;DDR1;4000
6162;8;DDR2;1333
6163;16;DDR2;1600
6164;32;DDR1;1000
6165;16;DDR3;2400
6166;16;DDR1;533
6167;32;DDR3;200
6168;16;DDR2;400
6169;32;DDR2;300
6170;2;DDR3;3200
6171;16;DDR4;300
6172;4;DDR3;4000
6173;32;DDR2;400
6174;16;DDR3;1600
6175;8;DDR4;2666
6176;4;DDR1;3200
6177;16;DDR3;2666
6178;2;DDR3;266
6179;32;DDR1;2400
6180;4;DDR3;2933
6181;8;DDR2;1600
6182;2;DDR4;266
6183;32;DDR1;1066
6184;8;DDR1;3000
6185;16;DDR3;4400
6186;4;DDR1;800
6187;8;DDR2;533
6188;8;DDR3;3000
6189;2;DDR1;667
6190;4;DDR3;800
6191;8;DDR2;333
6192;32;DDR2;3600
6193;4;DDR3;533
6194;4;DDR2;2933
6195;32;DDR1;2400
6196;16;DDR3;800
6197;32;DDR1;3000
6198;4;DDR4;333
6199;16;DDR3;1333
6200;16;DDR1;2933
6201;32;DDR3;4000
6202;4;DDR3;3000
6203;32;DDR3;667
6204;2;DDR4;3200
6205;8;DDR2;4000
6206;4;DDR4;3000
6207;4;DDR3;533
6208;8;DDR3;800
6209;16;DDR3;3200
6210;2;DDR2;400
6211;16;DDR2;800
6212;16;DDR4;2400
6213;16;DDR4;266
6214;32;DDR4;800
6215;4;DDR1;3200
6216;4;DDR4;800
6217;8;DDR2;3600
6218;16;DDR4;333
6219;8;DDR3;2933
6220;16;DDR1;533
6221;8;DDR3;1333
6222;8;DDR3;1000
6223;16;DDR3;400
6224;32;DDR4;2933
6225;2;DDR3;200
6226;32;DDR1;1066
6227;8;DDR1;3600
6228;2;DDR2;1066
6229;2;DDR2;266
6230;2;DDR2;800
6231;4;DDR4;1000
6232;4;DDR2;1333
6233;4;DDR4;533
6234;4;DDR3;1333
6235;4;DDR1;2933
6236;32;DDR1;1333
6237;8;DDR1;800
6238;32;DDR3;533
6239;32;DDR3;400
6240;16;DDR4;1600
6241;32;DDR2;1333
6242;32;DDR3;800
6243;8;DDR4;800
6244;32;DDR1;3600
6245;8;DDR4;3200
6246;4;DDR1;4400
6247;16;DDR1;4400
6248;2;DDR4;333
6249;16;DDR3;4000
6250;4;DDR4;667
6251;16;DDR2;3200
6252;2;DDR3;3600
6253;4;DDR3;800
6254;2;DDR1;533
6255;4;DDR2;1600
6256;16;DDR1;1333
6257;2;DDR3;1000
6258;8;DDR2;3600
6259;32;DDR1;4000
6260;16;DDR2;3000
6261;8;DDR4;533
6262;2;DDR2;2666
6263;8;DDR2;800
6264;16;DDR4;1000
6265;4;DDR3;2400
6266;32;DDR4;4400
6267;32;DDR2;2666
6268;8;DDR2;3600
6269;32;DDR4;1600
6270;4;DDR3;1066
6271;2;DDR1;300
6272;32;DDR2;200
6273;4;DDR1;2400
6274;8;DDR4;2400
6275;2;DDR3;1333
6276;16;DDR4;4400
6277;32;DDR1;4000
6278;32;DDR2;2666
6279;8;DDR1;266
6280;32;DDR4;3000
6281;8;DDR4;300
6282;8;DDR1;400
6283;16;DDR4;200
6284;16;DDR2;800
6285;8;DDR3;4400
6286;8;DDR2;200
6287;8;DDR3;200
6288;4;DDR3;333
6289;4;DDR4;2400
6290;8;DDR4;1000
6291;4;DDR4;1600
6292;2;DDR1;300
6293;16;DDR3;800
6294;4;DDR1;1600
6295;16;DDR1;266
6296;4;DDR1;4400
6297;32;DDR1;800
6298;32;DDR1;3000
6299;16;DDR3;4400
6300;32;DDR1;2400
6301;16;DDR1;533
6302;2;DDR4;3600
6303;4;DDR1;800
6304;8;DDR4;3000
6305;32;DDR4;333
6306;4;DDR1;300
6307;16;DDR2;1333
6308;32;DDR1;3000
6309;4;DDR4;800
6310;8;DDR3;533
6311;8;DDR2;800
6312;16;DDR4;2933
6313;2;DDR1;300
6314;32;DDR1;2400
6315;4;DDR2;266
6316;8;DDR1;333
6317;2;DDR1;667
6318;4;DDR1;4400
6319;8;DDR2;1600
6320;16;DDR2;333
6321;8;DDR1;4400
6322;8;DDR1;1000
6323;16;DDR3;800
6324;16;DDR2;266
6325;8;DDR3;800
6326;2;DDR3;266
6327;4;DDR1;4400
6328;32;DDR3;3000
6329;4;DDR2;3000
6330;32;DDR4;1600
6331;32;DDR3;800
6332;4;DDR2;1000
6333;16;DDR1;266
6334;32;DDR2;200
6335;16;DDR1;800
6336;8;DDR1;2666
6337;2;DDR1;1600
6338;8;DDR1;2666
6339;16;DDR2;4400
6340;32;DDR4;1000
6341;2;DDR4;4400
6342;2;DDR3;3000
6343;4;DDR3;4400
6344;8;DDR4;667
6345;2;DDR4;2933
6346;2;DDR2;800
6347;8;DDR3;400
6348;8;DDR3;800
6349;32;DDR2;800
6350;16;DDR4;3200
6351;2;DDR4;1000
6352;4;DDR4;533
6353;8;DDR2;800
6354;16;DDR2;4000
6355;4;DDR3;800
6356;8;DDR4;3000
6357;16;DDR3;800
6358;16;DDR3;400
6359;8;DDR3;800
6360;8;DDR4;200
6361;16;DDR1;1066
6362;8;DDR1;1600
6363;2;DDR4;533
6364;16;DDR3;333
6365;16;DDR1;3000
6366;2;DDR1;200
6367;32;DDR1;3600
6368;2;DDR4;200
6369;4;DDR1;2666
6370;4;DDR3;4000
6371;2;DDR1;2933
6372;8;DDR3;1000
6373;2;DDR1;333
6374;16;DDR4;266
6375;8;DDR2;200
6376;32;DDR1;3600
6377;2;DDR4;3600
6378;8;DDR2;4000
6379;2;DDR2;333
6380;4;DDR1;4000
6381;32;DDR4;400
6382;8;DDR2;1000
6383;4;DDR4;800
6384;16;DDR2;2666
6385;32;DDR1;400
6386;32;DDR3;1066
6387;2;DDR2;2666
6388;16;DDR4;400
6389;8;DDR1;3600
6390;2;DDR2;667
6391;16;DDR4;2666
6392;32;DDR2;1066
6393;32;DDR4;3200
6394;2;DDR4;800
6395;2;DDR4;266
6396;32;DDR4;333
6397;4;DDR1;400
6398;16;DDR4;4400
6399;4;DDR4;667
6400;32;DDR3;333
6401;8;DDR4;1000
6402;4;DDR3;1000
6403;4;DDR3;4400
6404;2;DDR1;1000
6405;4;DDR1;4000
6406;16;DDR2;1333
6407;8;DDR4;800
6408;4;DDR2;300
6409;8;DDR1;300
6410;32;DDR2;3600
6411;8;DDR1;300
6412;4;DDR4;2666
6413;16;DDR2;4400
6414;8;DDR4;800
6415;8;DDR1;1600
6416;32;DDR4;3000
6417;4;DDR1;1333
6418;2;DDR1;4400
6419;2;DDR3;3600
6420;4;DDR3;800
6421;8;DDR4;2666
6422;2;DDR2;1600
6423;4;DDR1;3600
6424;16;DDR3;3600
6425;4;DDR1;4400
6426;2;DDR3;4400
6427;8;DDR2;4400
6428;2;DDR3;800
6429;2;DDR3;400
6430;4;DDR4;4400
6431;16;DDR1;2400
6432;32;DDR3;3000
6433;2;DDR4;300
6434;32;DDR3;3000
6435;16;DDR1;333
6436;16;DDR3;2933
6437;32;DDR4;3600
6438;8;DDR4;200
6439;4;DDR2;1000
6440;2;DDR2;300
6441;8;DDR3;2400
6442;32;DDR3;1600
6443;2;DDR4;3600
6444;8;DDR4;1600
6445;4;DDR2;333
6446;8;DDR3;300
6447;32;DDR3;266
6448;8;DDR4;3600
6449;32;DDR1;1333
6450;4;DDR4;2933
6451;4;DDR1;266
6452;4;DDR3;667
6453;8;DDR3;400
6454;8;DDR2;1600
6455;4;DDR4;3000
6456;4;DDR4;3600
6457;2;DDR1;266
6458;8;DDR1;3000
6459;16;DDR2;3200
6460;4;DDR1;1066
6461;2;DDR2;3200
6462;4;DDR1;400
6463;32;DDR1;1600
6464;8;DDR2;4400
6465;4;DDR4;400
6466;4;DDR3;400
6467;4;DDR3;4400
6468;8;DDR1;2933
6469;16;DDR3;266
6470;32;DDR3;2933
6471;32;DDR4;400
6472;4;DDR1;333
6473;8;DDR3;300
6474;16;DDR1;3000
6475;2;DDR3;3000
6476;32;DDR4;800
6477;4;DDR4;333
6478;2;DDR2;2933
6479;16;DDR3;533
6480;2;DDR3;400
6481;4;DDR4;3200
6482;32;DDR2;3600
6483;2;DDR1;1066
6484;4;DDR3;4000
6485;8;DDR1;4400
6486;4;DDR3;800
6487;32;DDR4;3000
6488;32;DDR2;3200
6489;2;DDR1;800
6490;4;DDR3;800
6491;32;DDR1;2400
6492;4;DDR2;800
6493;32;DDR2;1000
6494;8;DDR2;533
6495;8;DDR2;1066
6496;4;DDR3;667
6497;16;DDR4;533
6498;2;DDR2;3000
6499;8;DDR1;533
6500;4;DDR3;333
6501;8;DDR3;2400
6502;8;DDR1;1333
6503;8;DDR4;1066
6504;4;DDR3;266
6505;8;DDR4;3200
6506;2;DDR1;3000
6507;8;DDR2;800
6508;2;DDR2;2933
6509;16;DDR3;3000
6510;16;DDR3;200
6511;2;DDR1;1600
6512;4;DDR2;533
6513;2;DDR3;1600
6514;4;DDR2;1000
6515;8;DDR4;3000
6516;32;DDR2;533
6517;16;DDR1;4000
6518;2;DDR2;300
6519;8;DDR1;3000
6520;8;DDR1;200
6521;8;DDR4;1000
6522;4;DDR4;3600
6523;16;DDR3;800
6524;8;DDR4;1066
6525;2;DDR4;2400
6526;4;DDR2;1333
6527;2;DDR4;800
6528;32;DDR2;4400
6529;32;DDR2;4400
6530;16;DDR4;2400
6531;8;DDR1;4000
6532;4;DDR3;1000
6533;4;DDR2;4000
6534;32;DDR3;3200
6535;8;DDR3;2400
6536;16;DDR3;2400
6537;2;DDR3;400
6538;8;DDR1;3000
6539;8;DDR1;800
6540;16;DDR1;200
6541;4;DDR1;1066
6542;16;DDR4;2400
6543;32;DDR4;667
6544;32;DDR4;200
6545;4;DDR2;4000
6546;16;DDR4;266
6547;4;DDR4;2400
6548;32;DDR2;400
6549;8;DDR3;333
6550;2;DDR1;3600
6551;16;DDR1;4400
6552;4;DDR3;4400
6553;16;DDR2;200
6554;8;DDR1;1600
6555;4;DDR4;2666
6556;4;DDR4;4400
6557;4;DDR4;300
6558;4;DDR3;4400
6559;8;DDR2;1333
6560;4;DDR4;4000
6561;4;DDR2;1000
6562;2;DDR4;200
6563;4;DDR3;1333
6564;16;DDR4;1000
6565;8;DDR2;2666
6566;32;DDR1;3600
6567;2;DDR2;4000
6568;8;DDR2;4000
6569;8;DDR1;667
6570;32;DDR2;4000
6571;2;DDR4;3200
6572;16;DDR4;2933
6573;2;DDR3;533
6574;4;DDR2;800
6575;32;DDR3;3200
6576;32;DDR3;4400
6577;8;DDR2;3000
6578;16;DDR3;800
6579;32;DDR1;2666
6580;8;DDR2;800
6581;2;DDR4;667
6582;32;DDR1;3000
6583;4;DDR4;3600
6584;16;DDR4;2933
6585;4;DDR4;300
6586;4;DDR2;266
6587;32;DDR1;1000
6588;4;DDR4;300
6589;32;DDR2;3200
6590;16;DDR1;1600
6591;4;DDR2;3600
6592;32;DDR1;3600
6593;32;DDR2;200
6594;2;DDR2;1333
6595;4;DDR3;4000
6596;16;DDR2;266
6597;16;DDR2;1066
6598;4;DDR3;2933
6599;4;DDR3;800
6600;2;DDR3;333
6601;2;DDR3;3000
6602;16;DDR1;667
6603;32;DDR2;400
6604;4;DDR4;800
6605;8;DDR3;4400
6606;32;DDR2;333
6607;32;DDR2;800
6608;4;DDR1;667
6609;32;DDR2;800
6610;32;DDR2;2933
6611;16;DDR2;533
6612;32;DDR3;2400
6613;16;DDR2;800
6614;8;DDR1;266
6615;8;DDR4;3200
6616;32;DDR4;3000
6617;2;DDR4;1000
6618;2;DDR3;3000
6619;8;DDR3;266
6620;16;DDR4;4000
6621;2;DDR4;533
6622;4;DDR4;200
6623;8;DDR1;4400
6624;4;DDR1;200
6625;32;DDR4;3600
6626;32;DDR1;800
6627;4;DDR2;2666
6628;4;DDR4;300
6629;16;DDR1;1000
6630;32;DDR1;200
6631;4;DDR2;3600
6632;32;DDR4;1333
6633;16;DDR2;333
6634;16;DDR4;2666
6635;4;DDR2;1333
6636;32;DDR2;3600
6637;4;DDR3;400
6638;4;DDR2;1333
6639;32;DDR1;4400
6640;32;DDR1;2400
6641;32;DDR4;3600
6642;2;DDR3;266
6643;32;DDR4;400
6644;32;DDR3;3200
6645;16;DDR2;300
6646;16;DDR1;800
6647;4;DDR4;667
6648;16;DDR3;4400
6649;4;DDR2;1066
6650;2;DDR4;3200
6651;2;DDR4;266
6652;2;DDR3;1600
6653;32;DDR1;1600
6654;8;DDR1;3200
6655;2;DDR2;667
6656;4;DDR1;300
6657;16;DDR3;2933
6658;16;DDR3;1600
6659;32;DDR2;667
6660;8;DDR4;1333
6661;8;DDR3;200
6662;2;DDR3;1333
6663;2;DDR1;667
6664;2;DDR2;800
6665;2;DDR3;2933
6666;4;DDR1;800
6667;2;DDR4;533
6668;4;DDR1;3000
6669;2;DDR2;2933
6670;4;DDR3;2400
6671;2;DDR3;4400
6672;2;DDR2;3600
6673;4;DDR4;1333
6674;2;DDR4;3600
6675;2;DDR2;800
6676;2;DDR1;333
6677;32;DDR1;1000
6678;2;DDR4;800
6679;16;DDR3;266
6680;32;DDR3;3000
6681;4;DDR3;800
6682;8;DDR1;4000
6683;4;DDR2;4000
6684;8;DDR4;1066
6685;16;DDR2;400
6686;2;DDR2;3000
6687;32;DDR1;266
6688;8;DDR1;333
6689;16;DDR4;3200
6690;8;DDR1;2400
6691;2;DDR3;667
6692;32;DDR4;400
6693;2;DDR4;333
6694;8;DDR2;2933
6695;2;DDR2;667
6696;8;DDR2;533
6697;32;DDR3;1000
6698;2;DDR3;1066
6699;2;DDR3;400
6700;16;DDR1;1000
6701;2;DDR4;2666
6702;16;DDR3;3200
6703;16;DDR1;800
6704;4;DDR4;3000
6705;16;DDR3;1333
6706;4;DDR3;2666
6707;8;DDR2;3200
6708;16;DDR3;533
6709;4;DDR2;533
6710;8;DDR1;3000
6711;32;DDR4;2666
6712;4;DDR1;3600
6713;2;DDR3;1000
6714;16;DDR3;1333
6715;8;DDR2;1000
6716;4;DDR2;300
6717;8;DDR2;3200
6718;2;DDR2;533
6719;8;DDR2;3200
6720;32;DDR1;1600
6721;2;DDR4;3200
6722;32;DDR1;3600
6723;4;DDR1;4000
6724;8;DDR2;533
6725;2;DDR4;4000
6726;4;DDR3;400
6727;8;DDR2;400
6728;32;DDR1;667
6729;4;DDR4;400
6730;2;DDR4;3600
6731;32;DDR2;667
6732;8;DDR4;2933
6733;8;DDR2;533
6734;2;DDR3;300
6735;8;DDR2;533
6736;32;DDR4;1600
6737;16;DDR4;333
6738;32;DDR2;1000
6739;16;DDR3;2933
6740;4;DDR1;3600
6741;4;DDR1;1000
6742;2;DDR3;1000
6743;8;DDR4;1066
6744;4;DDR3;800
6745;8;DDR4;533
6746;32;DDR2;2666
